,0,1,name
0,Price,947.2,INFY
1,Mkt Cap,4068264.0,INFY
2,Vol,298.4,INFY
3,P/E,23.8,INFY
4,P/CF,20.8,INFY
5,EPS (TTM),39.8,INFY
6,% ch,-0.2,INFY
7,No. of shares,4295.04,INFY
8,% ch week,-1.1,INFY
9,% ch 1-mth,2.7,INFY
10,% ch 12-mth,18.0,INFY
11,52 week H/L,986.0/511.1,INFY
12,52weekHigh,986.0,INFY
13,52weekLow,511.1,INFY
14,Indian Promoters,15.9%,INFY
15,Foreign collaborators,0.0%,INFY
16,Indian inst/Mut Fund,13.6%,INFY
17,FIIs,42.1%,INFY
18,ADR/GDR,16.1%,INFY
19,Free float,12.2%,INFY
20,Shareholders,376380,INFY
21,Pledged promoter(s) holding,0.0%,INFY
22,REGD OFF,"Electronics City, Hosur Road, Bangalore - 560 100.",INFY
23,E-MAIL,ravikrishnan_nr@infosys.com,INFY
24,TELEPHONE,(080) 4116 7750,INFY
25,SECTOR,SOFTWARE,INFY
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",INFY
27,AUDITOR,B. S. R & Co.,INFY
28,CHM, K. V. Kamath,INFY
29,COMP SEC, N. R. Ravikrishnan,INFY
30,YEAR OF INC, 1981,INFY
31,BSE CODE, 500209,INFY
32,FV (Rs), 5,INFY
33,DIV YIELD (%), 1.8,INFY
