,0,1,name
0,Price,11.4,IIDF
1,Mkt Cap,1453.0,IIDF
2,Vol,1.1,IIDF
3,P/E,-0.4,IIDF
4,P/CF,1.0,IIDF
5,EPS (TTM),-29.9,IIDF
6,% ch,4.9,IIDF
7,No. of shares,127.43,IIDF
8,% ch week,15.9,IIDF
9,% ch 1-mth,14.0,IIDF
10,% ch 12-mth,-36.8,IIDF
11,52 week H/L,30.7/6.7,IIDF
12,52weekHigh,30.7,IIDF
13,52weekLow,6.7,IIDF
14,Indian Promoters,44.6%,IIDF
15,Foreign collaborators,0.0%,IIDF
16,Indian inst/Mut Fund,2.3%,IIDF
17,FIIs,12.9%,IIDF
18,ADR/GDR,0.0%,IIDF
19,Free float,40.2%,IIDF
20,Shareholders,10174,IIDF
21,Pledged promoter(s) holding,95.5%,IIDF
22,REGD OFF,"3rd Floor, Plot No.61, Road No.13, M. I. D. C., Andheri (East), Mumbai - 400 093",IIDF
23,E-MAIL,info@arshiyainternational.com,IIDF
24,TELEPHONE,(022) 4048 5300,IIDF
25,SECTOR,SOFTWARE,IIDF
26,TR AGENT,"Bigshare Services, E/2-Ansa Indl. Estate, Sakivihar Road, Saki Naka, Mumbai-72",IIDF
27,AUDITOR,MGB & Co.,IIDF
28,CHM, Ajay S. Mittal (MD),IIDF
29,COMP SEC, P. K. B. Nambiar,IIDF
30,YEAR OF INC, 1981,IIDF
31,BSE CODE, 506074,IIDF
32,FV (Rs), 2,IIDF
33,DIV YIELD (%), -,IIDF
