,0,1,name
0,Price,37.1,PEFO
1,Mkt Cap,6879.0,PEFO
2,Vol,12.1,PEFO
3,P/E,-244.2,PEFO
4,P/CF,2.5,PEFO
5,EPS (TTM),-0.2,PEFO
6,% ch,2.5,PEFO
7,No. of shares,185.42,PEFO
8,% ch week,-6.4,PEFO
9,% ch 1-mth,47.2,PEFO
10,% ch 12-mth,4.4,PEFO
11,52 week H/L,93.0/17.4,PEFO
12,52weekHigh,93.0,PEFO
13,52weekLow,17.4,PEFO
14,Indian Promoters,40.9%,PEFO
15,Foreign collaborators,0.0%,PEFO
16,Indian inst/Mut Fund,0.9%,PEFO
17,FIIs,4.5%,PEFO
18,ADR/GDR,0.0%,PEFO
19,Free float,53.7%,PEFO
20,Shareholders,15403,PEFO
21,Pledged promoter(s) holding,51.9%,PEFO
22,REGD OFF,"2nd Floor, Main Frame IT Park, Bldg.-H, Royal Palms, Goregaon (E), Mumbai-065",PEFO
23,E-MAIL,ir.india@primefocusworld.com,PEFO
24,TELEPHONE,(022) 67155 000,PEFO
25,SECTOR,MEDIA,PEFO
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",PEFO
27,AUDITOR,MZS & Assoc.,PEFO
28,CHM, Naresh Malhotra,PEFO
29,COMP SEC, Navin Agarwal,PEFO
30,YEAR OF INC, 1997,PEFO
31,BSE CODE, 532748,PEFO
32,FV (Rs), 1,PEFO
33,DIV YIELD (%), -,PEFO
