,0,1,name
0,Price,3.0,JPHY
1,Mkt Cap,8873.0,JPHY
2,Vol,13393.6,JPHY
3,P/E,-0.2,JPHY
4,P/CF,-1.0,JPHY
5,EPS (TTM),-12.5,JPHY
6,% ch,4.9,JPHY
7,No. of shares,2938.00,JPHY
8,% ch week,3.4,JPHY
9,% ch 1-mth,48.0,JPHY
10,% ch 12-mth,84.1,JPHY
11,52 week H/L,3.4/0.5,JPHY
12,52weekHigh,3.4,JPHY
13,52weekLow,0.5,JPHY
14,Indian Promoters,63.6%,JPHY
15,Foreign collaborators,0.0%,JPHY
16,Indian inst/Mut Fund,4.6%,JPHY
17,FIIs,7.1%,JPHY
18,ADR/GDR,0.0%,JPHY
19,Free float,24.7%,JPHY
20,Shareholders,336537,JPHY
21,Pledged promoter(s) holding,95.2%,JPHY
22,REGD OFF,"Juit Complex, Waknaghat, P.O. Dumehar Bani, Kandaghat-173 215",JPHY
23,E-MAIL,mm.sibbal@jalindia.co.in,JPHY
24,TELEPHONE,(0120) 4609 000,JPHY
25,SECTOR,POWER,JPHY
26,TR AGENT,"Alankit Assignments, Alankit House, 2E/21, Jhandewalan Extn., Delhi-55",JPHY
27,AUDITOR,R. Nagpal & Assoc.,JPHY
28,CHM, Manoj Gaur,JPHY
29,COMP SEC, M. M. Sibbal,JPHY
30,YEAR OF INC, 1994,JPHY
31,BSE CODE, 532627,JPHY
32,FV (Rs), 10,JPHY
33,DIV YIELD (%), -,JPHY
