,0,1,name
0,Price,311.0,GDRK
1,Mkt Cap,6718.0,GDRK
2,Vol,0.0,GDRK
3,P/E,41.2,GDRK
4,P/CF,14.5,GDRK
5,EPS (TTM),7.6,GDRK
6,% ch,0.9,GDRK
7,No. of shares,21.60,GDRK
8,% ch week,11.9,GDRK
9,% ch 1-mth,38.0,GDRK
10,% ch 12-mth,94.2,GDRK
11,52 week H/L,317.7/90.0,GDRK
12,52weekHigh,317.7,GDRK
13,52weekLow,90.0,GDRK
14,Indian Promoters,0.0%,GDRK
15,Foreign collaborators,74.0%,GDRK
16,Indian inst/Mut Fund,0.0%,GDRK
17,FIIs,0.0%,GDRK
18,ADR/GDR,0.0%,GDRK
19,Free float,26.0%,GDRK
20,Shareholders,13943,GDRK
21,Pledged promoter(s) holding,0.0%,GDRK
22,REGD OFF,"Camellia House, 14, Gurusaday Road, Kolkata - 700 019",GDRK
23,E-MAIL,investor@goodricke.com,GDRK
24,TELEPHONE,(033) 2287 3067,GDRK
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",GDRK
26,TR AGENT,"C. B. Management Services, P-22, Bondel Road, Kolkata-19",GDRK
27,AUDITOR,Lovelock & Lewes,GDRK
28,CHM, P. J. Field,GDRK
29,COMP SEC, S. Banerjee,GDRK
30,YEAR OF INC, 1977,GDRK
31,BSE CODE, 500166,GDRK
32,FV (Rs), 10,GDRK
33,DIV YIELD (%), 1.4,GDRK
