,0,1,name
0,Price,139.7,EVER
1,Mkt Cap,10154.0,EVER
2,Vol,18.8,EVER
3,P/E,5.7,EVER
4,P/CF,14.6,EVER
5,EPS (TTM),24.7,EVER
6,% ch,-1.2,EVER
7,No. of shares,72.69,EVER
8,% ch week,-2.8,EVER
9,% ch 1-mth,15.6,EVER
10,% ch 12-mth,78.3,EVER
11,52 week H/L,157.6/34.4,EVER
12,52weekHigh,157.6,EVER
13,52weekLow,34.4,EVER
14,Indian Promoters,43.4%,EVER
15,Foreign collaborators,0.0%,EVER
16,Indian inst/Mut Fund,8.5%,EVER
17,FIIs,3.2%,EVER
18,ADR/GDR,0.0%,EVER
19,Free float,44.9%,EVER
20,Shareholders,54604,EVER
21,Pledged promoter(s) holding,10.1%,EVER
22,REGD OFF,"1, Middleton Street, Kolkata - 700 071",EVER
23,E-MAIL,tehnazpunwani@eveready.co.in,EVER
24,TELEPHONE,(033) 2288 3950,EVER
25,SECTOR,DIVERSIFIED,EVER
26,TR AGENT,"Maheshwari Datamatics, 6, Mangoe Lane, Kolkata - 700 001",EVER
27,AUDITOR,Deloitte Haskins & Sells,EVER
28,CHM, B. M. Khaitan,EVER
29,COMP SEC, Tehnaz Punwani,EVER
30,YEAR OF INC, 1934,EVER
31,BSE CODE, 531508,EVER
32,FV (Rs), 5,EVER
33,DIV YIELD (%), -,EVER
