,0,1,name
0,Price,209.0,AEGS
1,Mkt Cap,8200.0,AEGS
2,Vol,4.1,AEGS
3,P/E,6.1,AEGS
4,P/CF,2.7,AEGS
5,EPS (TTM),34.1,AEGS
6,% ch,1.9,AEGS
7,No. of shares,39.23,AEGS
8,% ch week,11.6,AEGS
9,% ch 1-mth,11.1,AEGS
10,% ch 12-mth,-0.1,AEGS
11,52 week H/L,267.0/108.1,AEGS
12,52weekHigh,267.0,AEGS
13,52weekLow,108.1,AEGS
14,Indian Promoters,0.0%,AEGS
15,Foreign collaborators,62.7%,AEGS
16,Indian inst/Mut Fund,4.2%,AEGS
17,FIIs,6.5%,AEGS
18,ADR/GDR,0.0%,AEGS
19,Free float,26.6%,AEGS
20,Shareholders,22619,AEGS
21,Pledged promoter(s) holding,0.0%,AEGS
22,REGD OFF,"502, Skylon, G. I. D. C, Char Rasta, Vapi - 396 195",AEGS
23,E-MAIL,secretarial@aegisindia.com,AEGS
24,TELEPHONE,(022) 6666 3666,AEGS
25,SECTOR,LOGISTICS,AEGS
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr., Andheri (E), Mumbai-72",AEGS
27,AUDITOR,Deloitte Haskins & Sells,AEGS
28,CHM, K. M. Chandaria,AEGS
29,COMP SEC, Monica T. Gandhi,AEGS
30,YEAR OF INC, 1988,AEGS
31,BSE CODE, 500003,AEGS
32,FV (Rs), 10,AEGS
33,DIV YIELD (%), 0.6,AEGS
