,0,1,name
0,Price,902.3,SYPH
1,Mkt Cap,63121.0,SYPH
2,Vol,0.7,SYPH
3,P/E,34.7,SYPH
4,P/CF,62.2,SYPH
5,EPS (TTM),26.0,SYPH
6,% ch,0.9,SYPH
7,No. of shares,69.96,SYPH
8,% ch week,7.3,SYPH
9,% ch 1-mth,6.4,SYPH
10,% ch 12-mth,-27.5,SYPH
11,52 week H/L,"1,407.4/690.0",SYPH
12,52weekHigh,"1,407.4",SYPH
13,52weekLow,690.0,SYPH
14,Indian Promoters,75.0%,SYPH
15,Foreign collaborators,0.0%,SYPH
16,Indian inst/Mut Fund,2.7%,SYPH
17,FIIs,3.8%,SYPH
18,ADR/GDR,0.0%,SYPH
19,Free float,18.5%,SYPH
20,Shareholders,7889,SYPH
21,Pledged promoter(s) holding,0.0%,SYPH
22,REGD OFF,"Saumya�, Bakeri Circle, Navrangpura, Ahmedabad - 380 014",SYPH
23,E-MAIL,corporate@symphonylimited.com,SYPH
24,TELEPHONE,(079) 2642 4430,SYPH
25,SECTOR,CONSUMER DURABLES,SYPH
26,TR AGENT,"Sharepro Services, 416-420, Devendra Mall, Ellisbridge, Ahmedabad-06",SYPH
27,AUDITOR,Shah & Dalal,SYPH
28,CHM, Achal Bakeri,SYPH
29,COMP SEC, Chandrakant Gandhi,SYPH
30,YEAR OF INC, 1988,SYPH
31,BSE CODE, 517385,SYPH
32,FV (Rs), 10,SYPH
33,DIV YIELD (%), 0.5,SYPH
