,0,1,name
0,Price,49.3,BOB
1,Mkt Cap,113480.0,BOB
2,Vol,445.3,BOB
3,P/E,20.8,BOB
4,P/CF,0.8,BOB
5,EPS (TTM),2.4,BOB
6,% ch,1.8,BOB
7,No. of shares,2304.16,BOB
8,% ch week,6.7,BOB
9,% ch 1-mth,1.3,BOB
10,% ch 12-mth,-48.2,BOB
11,52 week H/L,108.3/36.1,BOB
12,52weekHigh,108.3,BOB
13,52weekLow,36.1,BOB
14,Indian Promoters,56.3%,BOB
15,Foreign collaborators,0.0%,BOB
16,Indian inst/Mut Fund,16.6%,BOB
17,FIIs,15.6%,BOB
18,ADR/GDR,0.0%,BOB
19,Free float,11.5%,BOB
20,Shareholders,180376,BOB
21,Pledged promoter(s) holding,0.0%,BOB
22,REGD OFF,"Baroda House, Mandvi, Vadodara - 390 006",BOB
23,E-MAIL,investorservices@bankofbaroda.com,BOB
24,TELEPHONE,(022) 6698 5000,BOB
25,SECTOR,BANKING,BOB
26,TR AGENT,"Karvy Computer, Plot 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",BOB
27,AUDITOR,Khimji Kunverji & Co.,BOB
28,CHM, M. D. Mallya (MD),BOB
29,COMP SEC, Vinay A. Shah,BOB
30,YEAR OF INC, 1908,BOB
31,BSE CODE, 532134,BOB
32,FV (Rs), 2,BOB
33,DIV YIELD (%), -,BOB
