,0,1,name
0,Price,56.8,PRISM
1,Mkt Cap,28566.0,PRISM
2,Vol,103.5,PRISM
3,P/E,50.6,PRISM
4,P/CF,9.4,PRISM
5,EPS (TTM),1.1,PRISM
6,% ch,-0.6,PRISM
7,No. of shares,503.36,PRISM
8,% ch week,18.0,PRISM
9,% ch 1-mth,23.5,PRISM
10,% ch 12-mth,-33.4,PRISM
11,52 week H/L,92.0/25.8,PRISM
12,52weekHigh,92.0,PRISM
13,52weekLow,25.8,PRISM
14,Indian Promoters,74.9%,PRISM
15,Foreign collaborators,0.0%,PRISM
16,Indian inst/Mut Fund,7.9%,PRISM
17,FIIs,3.0%,PRISM
18,ADR/GDR,0.0%,PRISM
19,Free float,14.2%,PRISM
20,Shareholders,94603,PRISM
21,Pledged promoter(s) holding,0.0%,PRISM
22,REGD OFF,"'Rahejas' Main Avenue, V.P Road Santacruz west Mumbai 400054.",PRISM
23,E-MAIL,investor@prismcement.com,PRISM
24,TELEPHONE,(040) 2340 4318,PRISM
25,SECTOR,CEMENT,PRISM
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",PRISM
27,AUDITOR,G.M. Kapadia & Co.,PRISM
28,CHM, Rajesh G. Kapadia,PRISM
29,COMP SEC, Aneeta S. Kulkarni,PRISM
30,YEAR OF INC, 1992,PRISM
31,BSE CODE, 500338,PRISM
32,FV (Rs), 10,PRISM
33,DIV YIELD (%), 0.9,PRISM
