,0,1,name
0,Price,3.1,GVKP
1,Mkt Cap,4943.0,GVKP
2,Vol,1077.4,GVKP
3,P/E,4.2,GVKP
4,P/CF,0.7,GVKP
5,EPS (TTM),0.8,GVKP
6,% ch,4.7,GVKP
7,No. of shares,1579.21,GVKP
8,% ch week,20.4,GVKP
9,% ch 1-mth,33.8,GVKP
10,% ch 12-mth,-34.4,GVKP
11,52 week H/L,5.7/2.0,GVKP
12,52weekHigh,5.7,GVKP
13,52weekLow,2.0,GVKP
14,Indian Promoters,54.3%,GVKP
15,Foreign collaborators,0.0%,GVKP
16,Indian inst/Mut Fund,2.2%,GVKP
17,FIIs,11.6%,GVKP
18,ADR/GDR,0.0%,GVKP
19,Free float,32.0%,GVKP
20,Shareholders,294493,GVKP
21,Pledged promoter(s) holding,0.0%,GVKP
22,REGD OFF,"Paigah House, 156-159, Sardar Patel Road, Secunderabad - 500 003",GVKP
23,E-MAIL,cs.gvkpil@gvk.com,GVKP
24,TELEPHONE,(040) 2790 2663,GVKP
25,SECTOR,POWER,GVKP
26,TR AGENT,"Karvy Computershare 17-24, Vittal Rao Nagar, Madhapur, Hyderabad-81",GVKP
27,AUDITOR,S. R. Batliboi & Assoc.,GVKP
28,CHM, G. V. K. Reddy (MD),GVKP
29,COMP SEC, P. V. Rama Seshu,GVKP
30,YEAR OF INC, 1995,GVKP
31,BSE CODE, 532708,GVKP
32,FV (Rs), 1,GVKP
33,DIV YIELD (%), -,GVKP
