,0,1,name
0,Price,283.1,GESCO
1,Mkt Cap,11610.0,GESCO
2,Vol,0.1,GESCO
3,P/E,-6.8,GESCO
4,P/CF,23.3,GESCO
5,EPS (TTM),-41.5,GESCO
6,% ch,1.8,GESCO
7,No. of shares,41.01,GESCO
8,% ch week,13.1,GESCO
9,% ch 1-mth,34.6,GESCO
10,% ch 12-mth,-23.7,GESCO
11,52 week H/L,454.2/171.2,GESCO
12,52weekHigh,454.2,GESCO
13,52weekLow,171.2,GESCO
14,Indian Promoters,51.0%,GESCO
15,Foreign collaborators,0.0%,GESCO
16,Indian inst/Mut Fund,1.9%,GESCO
17,FIIs,30.1%,GESCO
18,ADR/GDR,0.1%,GESCO
19,Free float,16.8%,GESCO
20,Shareholders,65696,GESCO
21,Pledged promoter(s) holding,0.0%,GESCO
22,REGD OFF,"Mahindra Towers, 5th Floor, Worli, Mumbai - 400 018",GESCO
23,E-MAIL,kulkarni.suhas@mahindralifespaces.com,GESCO
24,TELEPHONE,(022) 6747 8601,GESCO
25,SECTOR,CONSTRUCTION,GESCO
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, Andheri (E), Mumbai-72",GESCO
27,AUDITOR,B. K. Khare & Co.,GESCO
28,CHM, Arun Nanda,GESCO
29,COMP SEC, Suhas Kulkarni,GESCO
30,YEAR OF INC, 1998,GESCO
31,BSE CODE, 532313,GESCO
32,FV (Rs), 10,GESCO
33,DIV YIELD (%), 2.7,GESCO
