,0,1,name
0,Price,6.7,ABHI
1,Mkt Cap,34374.0,ABHI
2,Vol,1941.0,ABHI
3,P/E,15.0,ABHI
4,P/CF,4.7,ABHI
5,EPS (TTM),0.4,ABHI
6,% ch,-0.7,ABHI
7,No. of shares,5115.11,ABHI
8,% ch week,-2.3,ABHI
9,% ch 1-mth,-4.1,ABHI
10,% ch 12-mth,17.2,ABHI
11,52 week H/L,8.5/3.1,ABHI
12,52weekHigh,8.5,ABHI
13,52weekLow,3.1,ABHI
14,Indian Promoters,66.6%,ABHI
15,Foreign collaborators,0.0%,ABHI
16,Indian inst/Mut Fund,1.6%,ABHI
17,FIIs,0.7%,ABHI
18,ADR/GDR,0.0%,ABHI
19,Free float,31.0%,ABHI
20,Shareholders,59367,ABHI
21,Pledged promoter(s) holding,0.0%,ABHI
22,REGD OFF,"Trident Group, Raikot Road, Sanghera - 148 101",ABHI
23,E-MAIL,pawanjain@tridentindia.com,ABHI
24,TELEPHONE,(0161) 503 9999,ABHI
25,SECTOR,TEXTILES,ABHI
26,TR AGENT,"Alankit Assignments, 2E/21, Jhandewala Extn, New Delhi-110 055",ABHI
27,AUDITOR,Deloitte Haskins & Sells,ABHI
28,CHM, Rajinder Gupta,ABHI
29,COMP SEC, Pawan Jain,ABHI
30,YEAR OF INC, 1988,ABHI
31,BSE CODE, 521064,ABHI
32,FV (Rs), 10,ABHI
33,DIV YIELD (%), 4.3,ABHI
