,0,1,name
0,Price,11.4,CHCM
1,Mkt Cap,1094.0,CHCM
2,Vol,0.1,CHCM
3,P/E,77.5,CHCM
4,P/CF,47.4,CHCM
5,EPS (TTM),0.1,CHCM
6,% ch,-0.1,CHCM
7,No. of shares,95.96,CHCM
8,% ch week,4.0,CHCM
9,% ch 1-mth,35.9,CHCM
10,% ch 12-mth,65.2,CHCM
11,52 week H/L,11.9/2.4,CHCM
12,52weekHigh,11.9,CHCM
13,52weekLow,2.4,CHCM
14,Indian Promoters,44.6%,CHCM
15,Foreign collaborators,0.0%,CHCM
16,Indian inst/Mut Fund,0.0%,CHCM
17,FIIs,0.2%,CHCM
18,ADR/GDR,0.0%,CHCM
19,Free float,55.3%,CHCM
20,Shareholders,1958,CHCM
21,Pledged promoter(s) holding,2.3%,CHCM
22,REGD OFF,"30, Bharti Artist Colony, Vikas Marg, New Delhi, Delhi - 110 092",CHCM
23,E-MAIL,chirawacements@rediffmail.com,CHCM
24,TELEPHONE,(011) 2241 7275,CHCM
25,SECTOR,MISCELLANEOUS,CHCM
26,TR AGENT,"Alankit Assignments, Alankit House, 2E/21, Jhandewalan Extn., Delhi-55",CHCM
27,AUDITOR,Vidya & Co.,CHCM
28,CHM, Rama Gupta (MD),CHCM
29,COMP SEC, Shivi Sharma,CHCM
30,YEAR OF INC, 1991,CHCM
31,BSE CODE, 531900,CHCM
32,FV (Rs), 2,CHCM
33,DIV YIELD (%), 0.4,CHCM
