,0,1,name
0,Price,1966.5,NIITT
1,Mkt Cap,120032.0,NIITT
2,Vol,0.7,NIITT
3,P/E,25.7,NIITT
4,P/CF,27.5,NIITT
5,EPS (TTM),76.6,NIITT
6,% ch,0.5,NIITT
7,No. of shares,61.04,NIITT
8,% ch week,-1.5,NIITT
9,% ch 1-mth,15.7,NIITT
10,% ch 12-mth,40.8,NIITT
11,52 week H/L,"2,079.4/739.1",NIITT
12,52weekHigh,"2,079.4",NIITT
13,52weekLow,739.1,NIITT
14,Indian Promoters,31.3%,NIITT
15,Foreign collaborators,0.0%,NIITT
16,Indian inst/Mut Fund,15.9%,NIITT
17,FIIs,33.3%,NIITT
18,ADR/GDR,0.0%,NIITT
19,Free float,19.7%,NIITT
20,Shareholders,46893,NIITT
21,Pledged promoter(s) holding,0.0%,NIITT
22,REGD OFF,"8, Balaji Estate, First Floor, Guru Ravi, Das Marg, Kalkaji, New Delhi-20",NIITT
23,E-MAIL,investors@niit-tech.com,NIITT
24,TELEPHONE,(011) 4167 5000,NIITT
25,SECTOR,SOFTWARE,NIITT
26,TR AGENT,"Alankit Assignments, Alankit House, 2E/21, Jhandewalan Extn., Delhi-55",NIITT
27,AUDITOR,Price Waterhouse,NIITT
28,CHM, Rajendra S. Pawar (MD),NIITT
29,COMP SEC, Onkarnath Banerjee,NIITT
30,YEAR OF INC, 2004,NIITT
31,BSE CODE, 532541,NIITT
32,FV (Rs), 10,NIITT
33,DIV YIELD (%), 0.8,NIITT
