,0,1,name
0,Price,2194.6,POLN
1,Mkt Cap,107441.0,POLN
2,Vol,1.3,POLN
3,P/E,26.9,POLN
4,P/CF,61.4,POLN
5,EPS (TTM),81.7,POLN
6,% ch,1.7,POLN
7,No. of shares,48.96,POLN
8,% ch week,9.8,POLN
9,% ch 1-mth,19.5,POLN
10,% ch 12-mth,207.0,POLN
11,52 week H/L,"2,195.7/685.0",POLN
12,52weekHigh,"2,195.7",POLN
13,52weekLow,685.0,POLN
14,Indian Promoters,38.8%,POLN
15,Foreign collaborators,0.0%,POLN
16,Indian inst/Mut Fund,13.2%,POLN
17,FIIs,8.0%,POLN
18,ADR/GDR,0.0%,POLN
19,Free float,40.0%,POLN
20,Shareholders,94061,POLN
21,Pledged promoter(s) holding,15.5%,POLN
22,REGD OFF,"2nd Floor Sunteck Centre 37/40 Subhash Road, Vile Parle (E) Mumbai-400 057",POLN
23,E-MAIL,mankad@mafatlals.com,POLN
24,TELEPHONE,(022) 6650 9999,POLN
25,SECTOR,CHEMICALS & PESTICIDES,POLN
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, Andheri (E), Mumbai-72",POLN
27,AUDITOR,Deloitte Haskins & Sells,POLN
28,CHM, H. A. Mafatlal,POLN
29,COMP SEC, N. B. Mankad,POLN
30,YEAR OF INC, 1998,POLN
31,BSE CODE, 532504,POLN
32,FV (Rs), 10,POLN
33,DIV YIELD (%), 0.1,POLN
