,0,1,name
0,Price,1180.0,RTME
1,Mkt Cap,55141.0,RTME
2,Vol,0.1,RTME
3,P/E,17.9,RTME
4,P/CF,17.5,RTME
5,EPS (TTM),65.8,RTME
6,% ch,0.8,RTME
7,No. of shares,46.73,RTME
8,% ch week,4.8,RTME
9,% ch 1-mth,12.9,RTME
10,% ch 12-mth,28.8,RTME
11,52 week H/L,"1,383.5/715.6",RTME
12,52weekHigh,"1,383.5",RTME
13,52weekLow,715.6,RTME
14,Indian Promoters,60.0%,RTME
15,Foreign collaborators,0.0%,RTME
16,Indian inst/Mut Fund,0.5%,RTME
17,FIIs,12.3%,RTME
18,ADR/GDR,0.0%,RTME
19,Free float,27.2%,RTME
20,Shareholders,8901,RTME
21,Pledged promoter(s) holding,1.4%,RTME
22,REGD OFF,"17, Rajmugat Society, Naranpura Cross Road, Naranpura, Ahmedabad - 380 013",RTME
23,E-MAIL,vcbhagat@ratnamani.com,RTME
24,TELEPHONE,(079) 2741 5501,RTME
25,SECTOR,METAL PRODUCTS,RTME
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr., Andheri (E), Mumbai-72",RTME
27,AUDITOR,Mehta Lodha & Co.,RTME
28,CHM, P. M. Sanghvi (MD),RTME
29,COMP SEC, Rajeev Mundra,RTME
30,YEAR OF INC, 1985,RTME
31,BSE CODE, 520111,RTME
32,FV (Rs), 2,RTME
33,DIV YIELD (%), 0.8,RTME
