,0,1,name
0,Price,107.6,SPAL
1,Mkt Cap,2763.0,SPAL
2,Vol,64.2,SPAL
3,P/E,5.9,SPAL
4,P/CF,2.9,SPAL
5,EPS (TTM),18.3,SPAL
6,% ch,5.1,SPAL
7,No. of shares,25.69,SPAL
8,% ch week,30.0,SPAL
9,% ch 1-mth,52.6,SPAL
10,% ch 12-mth,-43.9,SPAL
11,52 week H/L,240.9/58.0,SPAL
12,52weekHigh,240.9,SPAL
13,52weekLow,58.0,SPAL
14,Indian Promoters,61.5%,SPAL
15,Foreign collaborators,0.0%,SPAL
16,Indian inst/Mut Fund,38.5%,SPAL
17,FIIs,0.0%,SPAL
18,ADR/GDR,0.0%,SPAL
19,Free float,38.5%,SPAL
20,Shareholders,13081,SPAL
21,Pledged promoter(s) holding,0.0%,SPAL
22,REGD OFF,"39-A, EXTENSION STREET, KAIKATTIPUDUR, AVINASHI-641654, TIRPUR DISTRICT, TAMIL NADU",SPAL
23,E-MAIL,spindia@s-p-apparels.com,SPAL
24,TELEPHONE,+91-4296-714000,SPAL
25,SECTOR,MISCELLANEOUS,SPAL
26,TR AGENT,LINK INTIME INDIA PRIVATE LIMITED,SPAL
27,CHM, P. SUNDARARAJAN,SPAL
28,YEAR OF INC,,SPAL
29,BSE CODE, 540048,SPAL
30,FV (Rs), 10,SPAL
31,DIV YIELD (%), -,SPAL
