,0,1,name
0,Price,78.4,GJPW
1,Mkt Cap,11850.0,GJPW
2,Vol,0.6,GJPW
3,P/E,4.8,GJPW
4,P/CF,2.9,GJPW
5,EPS (TTM),16.4,GJPW
6,% ch,0.8,GJPW
7,No. of shares,151.25,GJPW
8,% ch week,0.9,GJPW
9,% ch 1-mth,8.3,GJPW
10,% ch 12-mth,8.9,GJPW
11,52 week H/L,87.0/42.5,GJPW
12,52weekHigh,87.0,GJPW
13,52weekLow,42.5,GJPW
14,Indian Promoters,58.2%,GJPW
15,Foreign collaborators,0.0%,GJPW
16,Indian inst/Mut Fund,26.4%,GJPW
17,FIIs,2.0%,GJPW
18,ADR/GDR,0.0%,GJPW
19,Free float,13.4%,GJPW
20,Shareholders,64271,GJPW
21,Pledged promoter(s) holding,0.0%,GJPW
22,REGD OFF,"P. O. Petrochemical, Vadodara - 391 346",GJPW
23,E-MAIL,investors@gipcl.com,GJPW
24,TELEPHONE,(0265) 223 2768,GJPW
25,SECTOR,POWER,GJPW
26,TR AGENT,"Link Intime India, B-102-103, Shangrila Complex, Akota, Vadodara-20",GJPW
27,AUDITOR,VCA & Assoc.,GJPW
28,CHM, D. J. Pandian (IAS),GJPW
29,COMP SEC, A. C. Shah,GJPW
30,YEAR OF INC, 1985,GJPW
31,BSE CODE, 517300,GJPW
32,FV (Rs), 10,GJPW
33,DIV YIELD (%), 3.4,GJPW
