,0,1,name
0,Price,99.5,GCHS
1,Mkt Cap,5358.0,GCHS
2,Vol,62.5,GCHS
3,P/E,3.6,GCHS
4,P/CF,2.0,GCHS
5,EPS (TTM),27.3,GCHS
6,% ch,-0.3,GCHS
7,No. of shares,53.85,GCHS
8,% ch week,3.2,GCHS
9,% ch 1-mth,5.9,GCHS
10,% ch 12-mth,-43.6,GCHS
11,52 week H/L,190.5/52.1,GCHS
12,52weekHigh,190.5,GCHS
13,52weekLow,52.1,GCHS
14,Indian Promoters,41.5%,GCHS
15,Foreign collaborators,0.0%,GCHS
16,Indian inst/Mut Fund,10.0%,GCHS
17,FIIs,3.4%,GCHS
18,ADR/GDR,0.0%,GCHS
19,Free float,45.2%,GCHS
20,Shareholders,39033,GCHS
21,Pledged promoter(s) holding,0.0%,GCHS
22,REGD OFF,"Royal Insurance Building, 6th Floor, 14, J Tata Road, Churchgate, Mumbai - 400 020",GCHS
23,E-MAIL,investors@gichf.com,GCHS
24,TELEPHONE,(022) 2285 1766,GCHS
25,SECTOR,INVESTMENT & FINANCE,GCHS
26,TR AGENT,"Sharepro Services, 13AB, Samhita Warehousing, 2nd Flr., Sakinaka, Mumbai-72",GCHS
27,AUDITOR,CNK & Assoc.,GCHS
28,CHM, Ashok Kumar Roy,GCHS
29,COMP SEC, S. Sridharan (VP),GCHS
30,YEAR OF INC, 1989,GCHS
31,BSE CODE, 511676,GCHS
32,FV (Rs), 10,GCHS
33,DIV YIELD (%), 5.5,GCHS
