,0,1,name
0,Price,1504.0,TVSR
1,Mkt Cap,11516.0,TVSR
2,Vol,0.0,TVSR
3,P/E,13.4,TVSR
4,P/CF,6.1,TVSR
5,EPS (TTM),112.5,TVSR
6,% ch,1.2,TVSR
7,No. of shares,7.66,TVSR
8,% ch week,1.9,TVSR
9,% ch 1-mth,8.0,TVSR
10,% ch 12-mth,-10.7,TVSR
11,52 week H/L,"2,059.7/760.0",TVSR
12,52weekHigh,"2,059.7",TVSR
13,52weekLow,760.0,TVSR
14,Indian Promoters,45.4%,TVSR
15,Foreign collaborators,0.0%,TVSR
16,Indian inst/Mut Fund,2.6%,TVSR
17,FIIs,0.0%,TVSR
18,ADR/GDR,0.0%,TVSR
19,Free float,52.1%,TVSR
20,Shareholders,23740,TVSR
21,Pledged promoter(s) holding,0.0%,TVSR
22,REGD OFF,"7-B,TVS BLDG,WEST VELL STREET, MADURAI, TAMIL NADU, 625001",TVSR
23,E-MAIL,ps@tvstyres.com,TVSR
24,TELEPHONE,,TVSR
25,SECTOR,MISCELLANEOUS,TVSR
26,TR AGENT,INTEGRATED ENTERPRISE (INDIA) LTD,TVSR
27,CHM, MR. R NARESH,TVSR
28,YEAR OF INC,,TVSR
29,BSE CODE, 509243,TVSR
30,FV (Rs), 10,TVSR
31,DIV YIELD (%), 2.7,TVSR
