,0,1,name
0,Price,81.8,SOST
1,Mkt Cap,16248.0,SOST
2,Vol,1.4,SOST
3,P/E,59.1,SOST
4,P/CF,9.3,SOST
5,EPS (TTM),1.4,SOST
6,% ch,1.7,SOST
7,No. of shares,198.75,SOST
8,% ch week,6.3,SOST
9,% ch 1-mth,24.3,SOST
10,% ch 12-mth,6.0,SOST
11,52 week H/L,98.7/34.8,SOST
12,52weekHigh,98.7,SOST
13,52weekLow,34.8,SOST
14,Indian Promoters,32.5%,SOST
15,Foreign collaborators,20.1%,SOST
16,Indian inst/Mut Fund,1.2%,SOST
17,FIIs,0.2%,SOST
18,ADR/GDR,0.0%,SOST
19,Free float,46.0%,SOST
20,Shareholders,52138,SOST
21,Pledged promoter(s) holding,0.0%,SOST
22,REGD OFF,"UGF-6, Indraprakash, 21, Barakhamba Road, New Delhi - 110 001",SOST
23,E-MAIL,sudhir.chopra@sonagroup.com,SOST
24,TELEPHONE,(0124) 468 5000,SOST
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",SOST
26,TR AGENT,"Karvy Computershare, 27, Barakhamba Rd., Connaught Place, New Delhi-01",SOST
27,AUDITOR,S. P. Puri & Co.,SOST
28,CHM, Surinder Kapur,SOST
29,COMP SEC, Sudhir Chopra,SOST
30,YEAR OF INC, 1989,SOST
31,BSE CODE, 520057,SOST
32,FV (Rs), 1,SOST
33,DIV YIELD (%), 1.2,SOST
