,0,1,name
0,Price,141.0,ITIL
1,Mkt Cap,40594.0,ITIL
2,Vol,3.6,ITIL
3,P/E,22.2,ITIL
4,P/CF,15.9,ITIL
5,EPS (TTM),6.4,ITIL
6,% ch,0.0,ITIL
7,No. of shares,288.00,ITIL
8,% ch week,0.1,ITIL
9,% ch 1-mth,2.0,ITIL
10,% ch 12-mth,128.6,ITIL
11,52 week H/L,151.6/44.9,ITIL
12,52weekHigh,151.6,ITIL
13,52weekLow,44.9,ITIL
14,Indian Promoters,93.0%,ITIL
15,Foreign collaborators,0.0%,ITIL
16,Indian inst/Mut Fund,0.4%,ITIL
17,FIIs,0.0%,ITIL
18,ADR/GDR,0.0%,ITIL
19,Free float,6.6%,ITIL
20,Shareholders,42596,ITIL
21,Pledged promoter(s) holding,0.0%,ITIL
22,REGD OFF,"45/1, Magrath Road, Bangalore - 560 025",ITIL
23,E-MAIL,iticorps@blr.vsnl.net.in,ITIL
24,TELEPHONE,(080) 2536 6116,ITIL
25,SECTOR,TELECOM,ITIL
26,TR AGENT,"Integrated Enterp., 39, Ramana Residency, 4th Cross, Malleswaram, Bangalore-03",ITIL
27,AUDITOR,"Badari, Madhusudhan & Srinivasan",ITIL
28,CHM, K. L. Dhingra,ITIL
29,COMP SEC, K.T.Mayuranathan,ITIL
30,YEAR OF INC, 1950,ITIL
31,BSE CODE, 523610,ITIL
32,FV (Rs), 10,ITIL
33,DIV YIELD (%), -,ITIL
