,0,1,name
0,Price,307.3,FNCB
1,Mkt Cap,46991.0,FNCB
2,Vol,1.3,FNCB
3,P/E,11.7,FNCB
4,P/CF,15.6,FNCB
5,EPS (TTM),26.3,FNCB
6,% ch,0.8,FNCB
7,No. of shares,152.94,FNCB
8,% ch week,7.9,FNCB
9,% ch 1-mth,12.8,FNCB
10,% ch 12-mth,-16.7,FNCB
11,52 week H/L,433.0/165.0,FNCB
12,52weekHigh,433.0,FNCB
13,52weekLow,165.0,FNCB
14,Indian Promoters,35.9%,FNCB
15,Foreign collaborators,0.0%,FNCB
16,Indian inst/Mut Fund,11.7%,FNCB
17,FIIs,8.7%,FNCB
18,ADR/GDR,4.0%,FNCB
19,Free float,39.8%,FNCB
20,Shareholders,37614,FNCB
21,Pledged promoter(s) holding,0.0%,FNCB
22,REGD OFF,"26/27, Mumbai - Pune Road, Pimpri, Pune - 411 018",FNCB
23,E-MAIL,Dsilva_RG@finolex.com,FNCB
24,TELEPHONE,(020) 2750 6230,FNCB
25,SECTOR,CAPITAL GOODS,FNCB
26,TR AGENT,"Sharepro Serv., 3, Chintamani Apartments, Lane-13, Bhandarkar Rd, Pune-04",FNCB
27,AUDITOR,B. K. Khare & Co.,FNCB
28,CHM, D. P. Chhabria,FNCB
29,COMP SEC, R. G. D'Silva (Asst. VP - Legal),FNCB
30,YEAR OF INC, 1967,FNCB
31,BSE CODE, 500144,FNCB
32,FV (Rs), 2,FNCB
33,DIV YIELD (%), 1.3,FNCB
