,0,1,name
0,Price,665.2,PHNXM
1,Mkt Cap,96387.0,PHNXM
2,Vol,15392.0,PHNXM
3,P/E,27.1,PHNXM
4,P/CF,23.5,PHNXM
5,EPS (TTM),24.6,PHNXM
6,% ch,-8.3,PHNXM
7,No. of shares,144.91,PHNXM
8,% ch week,5.2,PHNXM
9,% ch 1-mth,13.0,PHNXM
10,% ch 12-mth,4.1,PHNXM
11,52 week H/L,979.5/466.3,PHNXM
12,52weekHigh,979.5,PHNXM
13,52weekLow,466.3,PHNXM
14,Indian Promoters,65.9%,PHNXM
15,Foreign collaborators,0.0%,PHNXM
16,Indian inst/Mut Fund,4.2%,PHNXM
17,FIIs,23.0%,PHNXM
18,ADR/GDR,0.0%,PHNXM
19,Free float,6.9%,PHNXM
20,Shareholders,8578,PHNXM
21,Pledged promoter(s) holding,0.0%,PHNXM
22,REGD OFF,"462 Senapati Bapat Marg, Lower Parel,Mumbai - 400 013",PHNXM
23,E-MAIL,investorrelations@highstreetphoenix.com,PHNXM
24,TELEPHONE,(022) 2496 4307,PHNXM
25,SECTOR,CONSTRUCTION,PHNXM
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",PHNXM
27,AUDITOR,A. M. Ghelani & Co.,PHNXM
28,CHM, Ashokkumar Ruia (md),PHNXM
29,COMP SEC, Sonia Gaur,PHNXM
30,YEAR OF INC, 1905,PHNXM
31,BSE CODE, 503100,PHNXM
32,FV (Rs), 2,PHNXM
33,DIV YIELD (%), 0.4,PHNXM
