,0,1,name
0,Price,13.3,ARCHI
1,Mkt Cap,450.0,ARCHI
2,Vol,0.5,ARCHI
3,P/E,-4.4,ARCHI
4,P/CF,10.4,ARCHI
5,EPS (TTM),-3.0,ARCHI
6,% ch,1.5,ARCHI
7,No. of shares,33.80,ARCHI
8,% ch week,8.5,ARCHI
9,% ch 1-mth,13.5,ARCHI
10,% ch 12-mth,-22.0,ARCHI
11,52 week H/L,25.0/8.1,ARCHI
12,52weekHigh,25.0,ARCHI
13,52weekLow,8.1,ARCHI
14,Indian Promoters,60.6%,ARCHI
15,Foreign collaborators,0.0%,ARCHI
16,Indian inst/Mut Fund,0.7%,ARCHI
17,FIIs,0.0%,ARCHI
18,ADR/GDR,0.0%,ARCHI
19,Free float,38.8%,ARCHI
20,Shareholders,15057,ARCHI
21,Pledged promoter(s) holding,0.0%,ARCHI
22,REGD OFF,"191F, Sector - 4, IMT Manesar, Gurgaon, Haryana - 122050",ARCHI
23,E-MAIL,vikas.tak@archiesonline.com,ARCHI
24,TELEPHONE,(011) 4141 2222,ARCHI
25,SECTOR,CONSUMER PRODUCTS,ARCHI
26,TR AGENT,"Link Intime India, 44, Naraina Indl. Area, Phase - I, New Delhi-28",ARCHI
27,AUDITOR,Uberoi Sood & Kapoor,ARCHI
28,CHM, Anil Moolchandani (MD),ARCHI
29,COMP SEC, Vikas Kumar Tak,ARCHI
30,YEAR OF INC, 1990,ARCHI
31,BSE CODE, 532212,ARCHI
32,FV (Rs), 2,ARCHI
33,DIV YIELD (%), -,ARCHI
