,0,1,name
0,Price,83.2,DEEP
1,Mkt Cap,2661.0,DEEP
2,Vol,23.4,DEEP
3,P/E,4.5,DEEP
4,P/CF,2.6,DEEP
5,EPS (TTM),18.5,DEEP
6,% ch,-4.4,DEEP
7,No. of shares,32.00,DEEP
8,% ch week,18.2,DEEP
9,% ch 1-mth,9.0,DEEP
10,% ch 12-mth,-15.3,DEEP
11,52 week H/L,130.0/42.8,DEEP
12,52weekHigh,130.0,DEEP
13,52weekLow,42.8,DEEP
14,Indian Promoters,63.5%,DEEP
15,Foreign collaborators,0.0%,DEEP
16,Indian inst/Mut Fund,0.0%,DEEP
17,FIIs,-2.5%,DEEP
18,ADR/GDR,0.0%,DEEP
19,Free float,36.5%,DEEP
20,Shareholders,20196,DEEP
21,Pledged promoter(s) holding,0.0%,DEEP
22,REGD OFF,"12A & 14, ABHISHREE CORPORATE PARK, AMBLI BOPALROAD, AMBLI, AHMEDABAD 380058",DEEP
23,E-MAIL,info@deepindustries.com,DEEP
24,TELEPHONE,02717-298510,DEEP
25,SECTOR,ENERGY SOURCES,DEEP
26,TR AGENT,,DEEP
27,CHM, Mr. Paras Savla,DEEP
28,YEAR OF INC, 1991,DEEP
29,BSE CODE, 532760,DEEP
30,FV (Rs), 10,DEEP
31,DIV YIELD (%), 1.8,DEEP
