,0,1,name
0,Price,492.1,DABR
1,Mkt Cap,864291.0,DABR
2,Vol,8.5,DABR
3,P/E,60.6,DABR
4,P/CF,53.2,DABR
5,EPS (TTM),8.1,DABR
6,% ch,0.3,DABR
7,No. of shares,1756.51,DABR
8,% ch week,-0.7,DABR
9,% ch 1-mth,4.4,DABR
10,% ch 12-mth,12.9,DABR
11,52 week H/L,528.0/385.1,DABR
12,52weekHigh,528.0,DABR
13,52weekLow,385.1,DABR
14,Indian Promoters,68.6%,DABR
15,Foreign collaborators,0.0%,DABR
16,Indian inst/Mut Fund,5.6%,DABR
17,FIIs,19.2%,DABR
18,ADR/GDR,0.0%,DABR
19,Free float,6.5%,DABR
20,Shareholders,123555,DABR
21,Pledged promoter(s) holding,0.0%,DABR
22,REGD OFF,"8/3, Asaf Ali Road, New Delhi - 110 002",DABR
23,E-MAIL,investors@dabur.com,DABR
24,TELEPHONE,(011) 2325 3488,DABR
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",DABR
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",DABR
27,AUDITOR,G. Basu & Co.,DABR
28,CHM, Anand Burman,DABR
29,COMP SEC, A. K. Jain (GM-Finance),DABR
30,YEAR OF INC, 1975,DABR
31,BSE CODE, 500096,DABR
32,FV (Rs), 1,DABR
33,DIV YIELD (%), 0.6,DABR
