,0,1,name
0,Price,0.9,PSLH
1,Mkt Cap,84.0,PSLH
2,Vol,6.8,PSLH
3,P/E,-0.1,PSLH
4,P/CF,0.0,PSLH
5,EPS (TTM),-9.6,PSLH
6,% ch,4.9,PSLH
7,No. of shares,98.94,PSLH
8,% ch week,23.2,PSLH
9,% ch 1-mth,123.7,PSLH
10,% ch 12-mth,28.8,PSLH
11,52 week H/L,0.9/0.3,PSLH
12,52weekHigh,0.9,PSLH
13,52weekLow,0.3,PSLH
14,Indian Promoters,21.2%,PSLH
15,Foreign collaborators,0.0%,PSLH
16,Indian inst/Mut Fund,32.9%,PSLH
17,FIIs,1.3%,PSLH
18,ADR/GDR,0.0%,PSLH
19,Free float,44.7%,PSLH
20,Shareholders,32419,PSLH
21,Pledged promoter(s) holding,100.0%,PSLH
22,REGD OFF,"Kachigam, Daman, Union Territory of Daman & Diu - 396 210",PSLH
23,E-MAIL,ggehani@gmail.com,PSLH
24,TELEPHONE,(0260) 2244 496,PSLH
25,SECTOR,CAPITAL GOODS,PSLH
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad - 81",PSLH
27,AUDITOR,Suresh C. Mathur & Co.,PSLH
28,CHM, Ashok Punj (MD),PSLH
29,COMP SEC, G. Gehani (Director),PSLH
30,YEAR OF INC, 1987,PSLH
31,BSE CODE, 526801,PSLH
32,FV (Rs), 10,PSLH
33,DIV YIELD (%), -,PSLH
