,0,1,name
0,Price,536.0,INDIN
1,Mkt Cap,319917.0,INDIN
2,Vol,30.2,INDIN
3,P/E,9.3,INDIN
4,P/CF,3.3,INDIN
5,EPS (TTM),57.7,INDIN
6,% ch,1.3,INDIN
7,No. of shares,596.92,INDIN
8,% ch week,4.5,INDIN
9,% ch 1-mth,2.6,INDIN
10,% ch 12-mth,-60.3,INDIN
11,52 week H/L,"1,596.4/235.6",INDIN
12,52weekHigh,"1,596.4",INDIN
13,52weekLow,235.6,INDIN
14,Indian Promoters,0.0%,INDIN
15,Foreign collaborators,15.2%,INDIN
16,Indian inst/Mut Fund,7.5%,INDIN
17,FIIs,43.3%,INDIN
18,ADR/GDR,12.3%,INDIN
19,Free float,21.7%,INDIN
20,Shareholders,100355,INDIN
21,Pledged promoter(s) holding,0.0%,INDIN
22,REGD OFF,"2401, General Thimmayya Road, Cantonement, Pune - 411 001",INDIN
23,E-MAIL,haresh.gajwani@indusind.com,INDIN
24,TELEPHONE,(020) 6641 2487,INDIN
25,SECTOR,BANKING,INDIN
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",INDIN
27,AUDITOR,B. S. R & Co.,INDIN
28,CHM, R. Seshasayee,INDIN
29,COMP SEC, Haresh K. Gajwani,INDIN
30,YEAR OF INC, 1994,INDIN
31,BSE CODE, 532187,INDIN
32,FV (Rs), 10,INDIN
33,DIV YIELD (%), 1.4,INDIN
