,0,1,name
0,Price,386.0,AUCG
1,Mkt Cap,2479.0,AUCG
2,Vol,0.9,AUCG
3,P/E,24.9,AUCG
4,P/CF,9.5,AUCG
5,EPS (TTM),15.5,AUCG
6,% ch,3.0,AUCG
7,No. of shares,6.42,AUCG
8,% ch week,14.3,AUCG
9,% ch 1-mth,20.7,AUCG
10,% ch 12-mth,-19.1,AUCG
11,52 week H/L,605.0/227.3,AUCG
12,52weekHigh,605.0,AUCG
13,52weekLow,227.3,AUCG
14,Indian Promoters,53.5%,AUCG
15,Foreign collaborators,0.0%,AUCG
16,Indian inst/Mut Fund,0.0%,AUCG
17,FIIs,0.0%,AUCG
18,ADR/GDR,0.0%,AUCG
19,Free float,46.5%,AUCG
20,Shareholders,12148,AUCG
21,Pledged promoter(s) holding,0.0%,AUCG
22,REGD OFF,"Honda, Sattari Road, Goa - 403 530",AUCG
23,E-MAIL,sectl@acglgoa.com,AUCG
24,TELEPHONE,(0832) 6731 214,AUCG
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",AUCG
26,TR AGENT,"TSR Darashaw, H. Moosa Patrawala Ind. Est., E.Moses Rd., Mumbai-11",AUCG
27,AUDITOR,Deloitte Haskins & Sells,AUCG
28,CHM, S. V. Salgaocar,AUCG
29,COMP SEC, Archana Bhangle,AUCG
30,YEAR OF INC, 1982,AUCG
31,BSE CODE, 505036,AUCG
32,FV (Rs), 10,AUCG
33,DIV YIELD (%), 4.5,AUCG
