,0,1,name
0,Price,637.4,RELXO
1,Mkt Cap,158232.0,RELXO
2,Vol,24.6,RELXO
3,P/E,78.8,RELXO
4,P/CF,66.5,RELXO
5,EPS (TTM),8.1,RELXO
6,% ch,-0.6,RELXO
7,No. of shares,248.25,RELXO
8,% ch week,-0.4,RELXO
9,% ch 1-mth,2.9,RELXO
10,% ch 12-mth,45.7,RELXO
11,52 week H/L,830.2/424.0,RELXO
12,52weekHigh,830.2,RELXO
13,52weekLow,424.0,RELXO
14,Indian Promoters,75.0%,RELXO
15,Foreign collaborators,0.0%,RELXO
16,Indian inst/Mut Fund,0.0%,RELXO
17,FIIs,1.1%,RELXO
18,ADR/GDR,0.0%,RELXO
19,Free float,23.9%,RELXO
20,Shareholders,3357,RELXO
21,Pledged promoter(s) holding,0.0%,RELXO
22,REGD OFF,"316-319, Allied House, Old Rohtak Road, Inderlok Chowk, New Delhi-110 035",RELXO
23,E-MAIL,Kapilgarg@relaxofootwear.com,RELXO
24,TELEPHONE,(011) 2365 8354,RELXO
25,SECTOR,CONSUMER PRODUCTS,RELXO
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",RELXO
27,AUDITOR,Gupta & Dua,RELXO
28,CHM, Ramesh Kumar Dua (MD),RELXO
29,COMP SEC, Kapil Garg,RELXO
30,YEAR OF INC, 1984,RELXO
31,BSE CODE, 530517,RELXO
32,FV (Rs), 1,RELXO
33,DIV YIELD (%), 0.1,RELXO
