,0,1,name
0,Price,1127.2,TITN
1,Mkt Cap,1000684.0,TITN
2,Vol,70.4,TITN
3,P/E,66.9,TITN
4,P/CF,54.4,TITN
5,EPS (TTM),16.9,TITN
6,% ch,-0.9,TITN
7,No. of shares,887.80,TITN
8,% ch week,0.3,TITN
9,% ch 1-mth,6.6,TITN
10,% ch 12-mth,2.2,TITN
11,52 week H/L,"1,389.9/720.0",TITN
12,52weekHigh,"1,389.9",TITN
13,52weekLow,720.0,TITN
14,Indian Promoters,53.1%,TITN
15,Foreign collaborators,0.0%,TITN
16,Indian inst/Mut Fund,2.4%,TITN
17,FIIs,21.7%,TITN
18,ADR/GDR,0.0%,TITN
19,Free float,22.9%,TITN
20,Shareholders,121929,TITN
21,Pledged promoter(s) holding,0.0%,TITN
22,REGD OFF,"3, SIPCOT Industrial Complex, Hosur - 635 126",TITN
23,E-MAIL,arrajaram@titan.co.in,TITN
24,TELEPHONE,(080) 6660 9610,TITN
25,SECTOR,RETAIL,TITN
26,TR AGENT,"TSR Darashaw, H. Moosa Patrawala Ind. Est., E.Moses Road, Mumbai-11",TITN
27,AUDITOR,Deloitte Haskins & Sells,TITN
28,CHM, Hans Raj Verma,TITN
29,COMP SEC, A. R. Rajaram,TITN
30,YEAR OF INC, 1984,TITN
31,BSE CODE, 500114,TITN
32,FV (Rs), 1,TITN
33,DIV YIELD (%), 0.4,TITN
