,0,1,name
0,Price,952.1,GDYR
1,Mkt Cap,21965.0,GDYR
2,Vol,0.1,GDYR
3,P/E,24.8,GDYR
4,P/CF,15.3,GDYR
5,EPS (TTM),38.4,GDYR
6,% ch,0.2,GDYR
7,No. of shares,23.07,GDYR
8,% ch week,1.6,GDYR
9,% ch 1-mth,2.4,GDYR
10,% ch 12-mth,8.3,GDYR
11,52 week H/L,"1,186.8/531.3",GDYR
12,52weekHigh,"1,186.8",GDYR
13,52weekLow,531.3,GDYR
14,Indian Promoters,0.0%,GDYR
15,Foreign collaborators,74.0%,GDYR
16,Indian inst/Mut Fund,9.5%,GDYR
17,FIIs,0.9%,GDYR
18,ADR/GDR,0.0%,GDYR
19,Free float,15.6%,GDYR
20,Shareholders,24647,GDYR
21,Pledged promoter(s) holding,0.0%,GDYR
22,REGD OFF,"Mathura Road, Ballabgarh, Haryana - 121 004",GDYR
23,E-MAIL,goodyearindia_investorcell@goodyear.com,GDYR
24,TELEPHONE,(0129) 661 1000,GDYR
25,SECTOR,TYRES,GDYR
26,TR AGENT,"Skyline Financial, D-153/A, Okhala Indl. Area Phase-1, New Delhi-20",GDYR
27,AUDITOR,Price Waterhouse,GDYR
28,CHM, Daniel Lawrence Smytka,GDYR
29,COMP SEC, Pankaj Gupta,GDYR
30,YEAR OF INC, 1922,GDYR
31,BSE CODE, 500168,GDYR
32,FV (Rs), 10,GDYR
33,DIV YIELD (%), 1.4,GDYR
