,0,1,name
0,Price,190.6,CNEV
1,Mkt Cap,37239.0,CNEV
2,Vol,39.3,CNEV
3,P/E,71.6,CNEV
4,P/CF,1.1,CNEV
5,EPS (TTM),2.7,CNEV
6,% ch,-1.9,CNEV
7,No. of shares,195.38,CNEV
8,% ch week,6.4,CNEV
9,% ch 1-mth,10.1,CNEV
10,% ch 12-mth,-34.0,CNEV
11,52 week H/L,383.9/103.0,CNEV
12,52weekHigh,383.9,CNEV
13,52weekLow,103.0,CNEV
14,Indian Promoters,58.3%,CNEV
15,Foreign collaborators,4.9%,CNEV
16,Indian inst/Mut Fund,5.0%,CNEV
17,FIIs,15.4%,CNEV
18,ADR/GDR,0.0%,CNEV
19,Free float,16.4%,CNEV
20,Shareholders,107677,CNEV
21,Pledged promoter(s) holding,0.0%,CNEV
22,REGD OFF,"31, Chowringhee Road, Kolkata - 700 016",CNEV
23,E-MAIL,investorgrievance@graphiteindia.com,CNEV
24,TELEPHONE,(022) 2288 6418 / 21,CNEV
25,SECTOR,CAPITAL GOODS,CNEV
26,TR AGENT,"Link Intime India C-13, Pannalal Silk Mills Cmpd., LBS Marg, Mumbai-78",CNEV
27,AUDITOR,Price Waterhouse,CNEV
28,CHM, K. K. Bangur,CNEV
29,COMP SEC, B. Shiva,CNEV
30,YEAR OF INC, 1963,CNEV
31,BSE CODE, 509488,CNEV
32,FV (Rs), 2,CNEV
33,DIV YIELD (%), 28.9,CNEV
