,0,1,name
0,Price,1617.8,SKF
1,Mkt Cap,85307.0,SKF
2,Vol,0.0,SKF
3,P/E,29.5,SKF
4,P/CF,22.3,SKF
5,EPS (TTM),54.8,SKF
6,% ch,-0.2,SKF
7,No. of shares,52.73,SKF
8,% ch week,6.5,SKF
9,% ch 1-mth,2.9,SKF
10,% ch 12-mth,-12.6,SKF
11,52 week H/L,"2,313.0/1,237.5",SKF
12,52weekHigh,"2,313.0",SKF
13,52weekLow,"1,237.5",SKF
14,Indian Promoters,0.0%,SKF
15,Foreign collaborators,53.6%,SKF
16,Indian inst/Mut Fund,22.6%,SKF
17,FIIs,9.3%,SKF
18,ADR/GDR,0.0%,SKF
19,Free float,14.5%,SKF
20,Shareholders,24353,SKF
21,Pledged promoter(s) holding,0.0%,SKF
22,REGD OFF,"Mahatma Gandhi Memorial Bldg, Netaji Subhash Rd, Charni Rd, Mumbai-02",SKF
23,E-MAIL,investors@skf.com,SKF
24,TELEPHONE,(022) 6633 7777,SKF
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",SKF
26,TR AGENT,"TSR Darashaw, H. Moosa Patrawala Ind. Est., E.Moses Rd., Mumbai-11",SKF
27,AUDITOR,Price Waterhouse & Co.,SKF
28,CHM, Kamlesh C. Mehra,SKF
29,COMP SEC, Pradeep Bhandari,SKF
30,YEAR OF INC, 1961,SKF
31,BSE CODE, 500472,SKF
32,FV (Rs), 10,SKF
33,DIV YIELD (%), 0.7,SKF
