,0,1,name
0,Price,129.6,APTTR
1,Mkt Cap,6321.0,APTTR
2,Vol,140.7,APTTR
3,P/E,46.8,APTTR
4,P/CF,14.3,APTTR
5,EPS (TTM),2.8,APTTR
6,% ch,-0.8,APTTR
7,No. of shares,48.79,APTTR
8,% ch week,15.8,APTTR
9,% ch 1-mth,13.8,APTTR
10,% ch 12-mth,1.2,APTTR
11,52 week H/L,192.8/65.6,APTTR
12,52weekHigh,192.8,APTTR
13,52weekLow,65.6,APTTR
14,Indian Promoters,35.8%,APTTR
15,Foreign collaborators,0.0%,APTTR
16,Indian inst/Mut Fund,0.1%,APTTR
17,FIIs,8.3%,APTTR
18,ADR/GDR,0.0%,APTTR
19,Free float,55.8%,APTTR
20,Shareholders,97867,APTTR
21,Pledged promoter(s) holding,3.5%,APTTR
22,REGD OFF,"Aptech House, A-65, M.I.D.C, Marol, Andheri (W), Mumbai - 400 093",APTTR
23,E-MAIL,investors_relations@aptech.ac.in,APTTR
24,TELEPHONE,(022) 2827 2300,APTTR
25,SECTOR,SOFTWARE,APTTR
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr., Andheri (E), Mumbai-72",APTTR
27,AUDITOR,Khimji Kunverji & Co.,APTTR
28,CHM, Rakesh Jhunjhunwala,APTTR
29,COMP SEC, Ketan H. Shah,APTTR
30,YEAR OF INC, 1986,APTTR
31,BSE CODE, 532475,APTTR
32,FV (Rs), 10,APTTR
33,DIV YIELD (%), 2.2,APTTR
