,0,1,name
0,Price,493.7,GRMCO
1,Mkt Cap,8590.0,GRMCO
2,Vol,7.1,GRMCO
3,P/E,17.5,GRMCO
4,P/CF,14.9,GRMCO
5,EPS (TTM),28.2,GRMCO
6,% ch,4.6,GRMCO
7,No. of shares,17.40,GRMCO
8,% ch week,3.6,GRMCO
9,% ch 1-mth,7.2,GRMCO
10,% ch 12-mth,48.8,GRMCO
11,52 week H/L,540.5/185.0,GRMCO
12,52weekHigh,540.5,GRMCO
13,52weekLow,185.0,GRMCO
14,Indian Promoters,59.1%,GRMCO
15,Foreign collaborators,0.0%,GRMCO
16,Indian inst/Mut Fund,0.0%,GRMCO
17,FIIs,0.5%,GRMCO
18,ADR/GDR,0.0%,GRMCO
19,Free float,40.3%,GRMCO
20,Shareholders,16363,GRMCO
21,Pledged promoter(s) holding,0.0%,GRMCO
22,REGD OFF,"33, Jessore Road, Dum Dum, Kolkata - 700 028",GRMCO
23,E-MAIL,co.sec@saregama.com,GRMCO
24,TELEPHONE,(033) 2551 2984,GRMCO
25,SECTOR,MEDIA,GRMCO
26,TR AGENT,"MCS Limited, 77/2A, Hazra Road, 5th Floor, Calcutta-29",GRMCO
27,AUDITOR,Price Waterhouse,GRMCO
28,CHM, S. Goenka,GRMCO
29,COMP SEC, Tony Paul,GRMCO
30,YEAR OF INC, 1968,GRMCO
31,BSE CODE, 532163,GRMCO
32,FV (Rs), 10,GRMCO
33,DIV YIELD (%), 0.6,GRMCO
