,0,1,name
0,Price,95.7,NTML
1,Mkt Cap,379424.0,NTML
2,Vol,247.2,NTML
3,P/E,10.5,NTML
4,P/CF,7.7,NTML
5,EPS (TTM),9.1,NTML
6,% ch,-0.4,NTML
7,No. of shares,3964.72,NTML
8,% ch week,1.1,NTML
9,% ch 1-mth,12.7,NTML
10,% ch 12-mth,20.5,NTML
11,52 week H/L,139.5/62.0,NTML
12,52weekHigh,139.5,NTML
13,52weekLow,62.0,NTML
14,Indian Promoters,80.0%,NTML
15,Foreign collaborators,0.0%,NTML
16,Indian inst/Mut Fund,11.2%,NTML
17,FIIs,6.2%,NTML
18,ADR/GDR,0.0%,NTML
19,Free float,2.6%,NTML
20,Shareholders,191586,NTML
21,Pledged promoter(s) holding,0.0%,NTML
22,REGD OFF,"Khanij Bhavan, 10-3-311/A, Castle Hills, Masab Tank, Hyderabad - 500 028",NTML
23,E-MAIL,phprasad@nmdc.co.in,NTML
24,TELEPHONE,(040) 2353 8757,NTML
25,SECTOR,MINING/MINERALS,NTML
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",NTML
27,AUDITOR,Venugopal & Chenoy,NTML
28,CHM, C. S. Verma (MD),NTML
29,COMP SEC, Kumar Raghavan,NTML
30,YEAR OF INC, 1958,NTML
31,BSE CODE, 526371,NTML
32,FV (Rs), 1,NTML
33,DIV YIELD (%), 4.5,NTML
