,0,1,name
0,Price,138.7,FORTIS
1,Mkt Cap,64188.0,FORTIS
2,Vol,35.6,FORTIS
3,P/E,80.9,FORTIS
4,P/CF,696.9,FORTIS
5,EPS (TTM),1.7,FORTIS
6,% ch,1.0,FORTIS
7,No. of shares,462.78,FORTIS
8,% ch week,2.4,FORTIS
9,% ch 1-mth,2.5,FORTIS
10,% ch 12-mth,14.3,FORTIS
11,52 week H/L,169.0/113.2,FORTIS
12,52weekHigh,169.0,FORTIS
13,52weekLow,113.2,FORTIS
14,Indian Promoters,71.3%,FORTIS
15,Foreign collaborators,0.0%,FORTIS
16,Indian inst/Mut Fund,0.3%,FORTIS
17,FIIs,9.0%,FORTIS
18,ADR/GDR,0.0%,FORTIS
19,Free float,19.4%,FORTIS
20,Shareholders,110110,FORTIS
21,Pledged promoter(s) holding,82.6%,FORTIS
22,REGD OFF,"Escorts Heart Institute And Research Centre, Okhla Road, New Delhi - 110 025",FORTIS
23,E-MAIL,secretarial@fortishealthcare.com,FORTIS
24,TELEPHONE,(011) 2682 5000,FORTIS
25,SECTOR,HEALTH SERVICES,FORTIS
26,TR AGENT,"Karvy Computershare, 17-24, Vittal Rao Nagar, Madhapur, Hyderabad�81",FORTIS
27,AUDITOR,S. R. Batliboi & Co.,FORTIS
28,CHM, Malvinder Mohan Singh,FORTIS
29,COMP SEC, Rahul Ranjan,FORTIS
30,YEAR OF INC, 1996,FORTIS
31,BSE CODE, 532843,FORTIS
32,FV (Rs), 10,FORTIS
33,DIV YIELD (%), -,FORTIS
