,0,1,name
0,Price,6399.2,BAFIN
1,Mkt Cap,1018241.0,BAFIN
2,Vol,18.7,BAFIN
3,P/E,17.0,BAFIN
4,P/CF,22.9,BAFIN
5,EPS (TTM),376.6,BAFIN
6,% ch,1.9,BAFIN
7,No. of shares,159.12,BAFIN
8,% ch week,2.1,BAFIN
9,% ch 1-mth,2.1,BAFIN
10,% ch 12-mth,-11.0,BAFIN
11,52 week H/L,"10,297.0/3,985.6",BAFIN
12,52weekHigh,"10,297.0",BAFIN
13,52weekLow,"3,985.6",BAFIN
14,Indian Promoters,58.9%,BAFIN
15,Foreign collaborators,0.0%,BAFIN
16,Indian inst/Mut Fund,6.7%,BAFIN
17,FIIs,9.0%,BAFIN
18,ADR/GDR,0.0%,BAFIN
19,Free float,25.4%,BAFIN
20,Shareholders,46681,BAFIN
21,Pledged promoter(s) holding,0.0%,BAFIN
22,REGD OFF,"Bajaj Auto Ltd. Complex Mumbai - Pune Road Akurdi,Pune-411 035",BAFIN
23,E-MAIL,investors@bajajfinserv.in,BAFIN
24,TELEPHONE,(020) 6610 7458,BAFIN
25,SECTOR,DIVERSIFIED,BAFIN
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",BAFIN
27,AUDITOR,Dalal and Shah,BAFIN
28,CHM, Rahul Bajaj,BAFIN
29,COMP SEC, Sonal R. Tiwari,BAFIN
30,YEAR OF INC, 2007,BAFIN
31,BSE CODE, 532978,BAFIN
32,FV (Rs), 5,BAFIN
33,DIV YIELD (%), 0.0,BAFIN
