,0,1,name
0,Price,637.3,HAVL
1,Mkt Cap,397981.0,HAVL
2,Vol,40.6,HAVL
3,P/E,54.3,HAVL
4,P/CF,42.4,HAVL
5,EPS (TTM),11.7,HAVL
6,% ch,0.7,HAVL
7,No. of shares,624.48,HAVL
8,% ch week,3.2,HAVL
9,% ch 1-mth,4.9,HAVL
10,% ch 12-mth,-2.5,HAVL
11,52 week H/L,765.1/447.2,HAVL
12,52weekHigh,765.1,HAVL
13,52weekLow,447.2,HAVL
14,Indian Promoters,61.6%,HAVL
15,Foreign collaborators,0.0%,HAVL
16,Indian inst/Mut Fund,2.6%,HAVL
17,FIIs,26.0%,HAVL
18,ADR/GDR,0.0%,HAVL
19,Free float,9.8%,HAVL
20,Shareholders,71756,HAVL
21,Pledged promoter(s) holding,0.0%,HAVL
22,REGD OFF,"1/7, Ram Kishore Road, Civil Lines, Delhi - 110 054",HAVL
23,E-MAIL,investors@havells.com,HAVL
24,TELEPHONE,(0120) 4771 000,HAVL
25,SECTOR,CAPITAL GOODS,HAVL
26,TR AGENT,"MCS Ltd., F-65, Okhla Industrial. Area, Phase - I, New Delhi - 110 020",HAVL
27,AUDITOR,V. R. Bansal & Assoc.,HAVL
28,CHM, Qimat Rai Gupta (MD),HAVL
29,COMP SEC, Sanjay Gupta,HAVL
30,YEAR OF INC, 1958,HAVL
31,BSE CODE, 517354,HAVL
32,FV (Rs), 1,HAVL
33,DIV YIELD (%), 0.7,HAVL
