,0,1,name
0,Price,117.4,ARWEB
1,Mkt Cap,27068.0,ARWEB
2,Vol,8.9,ARWEB
3,P/E,14.6,ARWEB
4,P/CF,11.4,ARWEB
5,EPS (TTM),8.0,ARWEB
6,% ch,1.7,ARWEB
7,No. of shares,230.66,ARWEB
8,% ch week,2.1,ARWEB
9,% ch 1-mth,33.6,ARWEB
10,% ch 12-mth,-27.1,ARWEB
11,52 week H/L,224.8/54.0,ARWEB
12,52weekHigh,224.8,ARWEB
13,52weekLow,54.0,ARWEB
14,Indian Promoters,41.0%,ARWEB
15,Foreign collaborators,0.0%,ARWEB
16,Indian inst/Mut Fund,0.4%,ARWEB
17,FIIs,13.7%,ARWEB
18,ADR/GDR,0.0%,ARWEB
19,Free float,44.8%,ARWEB
20,Shareholders,65686,ARWEB
21,Pledged promoter(s) holding,13.9%,ARWEB
22,REGD OFF,"Peninsula Centre, Galaxy Co-Op. Housing Society, Off Dhole Patil Road, Pune-01",ARWEB
23,E-MAIL,secretarial@jmgroup.in,ARWEB
24,TELEPHONE,(022) 4079 4700,ARWEB
25,SECTOR,DIVERSIFIED,ARWEB
26,TR AGENT,"Freedom Registry, 101 / 102, MIDC, 19th Street, Satpur, Nasik-07",ARWEB
27,AUDITOR,Haribhakti & Co.,ARWEB
28,CHM, Jaydev Mody,ARWEB
29,COMP SEC, Hitesh Kanani,ARWEB
30,YEAR OF INC, 1990,ARWEB
31,BSE CODE, 532848,ARWEB
32,FV (Rs), 1,ARWEB
33,DIV YIELD (%), 0.7,ARWEB
