,0,1,name
0,Price,107.9,SLZE
1,Mkt Cap,1459.0,SLZE
2,Vol,1.9,SLZE
3,P/E,5.5,SLZE
4,P/CF,4.0,SLZE
5,EPS (TTM),19.5,SLZE
6,% ch,1.2,SLZE
7,No. of shares,13.52,SLZE
8,% ch week,4.7,SLZE
9,% ch 1-mth,26.9,SLZE
10,% ch 12-mth,-0.6,SLZE
11,52 week H/L,136.8/47.3,SLZE
12,52weekHigh,136.8,SLZE
13,52weekLow,47.3,SLZE
14,Indian Promoters,30.4%,SLZE
15,Foreign collaborators,0.0%,SLZE
16,Indian inst/Mut Fund,0.0%,SLZE
17,FIIs,0.0%,SLZE
18,ADR/GDR,0.0%,SLZE
19,Free float,69.6%,SLZE
20,Shareholders,12029,SLZE
21,Pledged promoter(s) holding,0.0%,SLZE
22,REGD OFF,"Samichettipalayam (PO), Jothipuram (Via), Coimbatore - 641 047",SLZE
23,E-MAIL,baskarasubramanian@salzergroup.com,SLZE
24,TELEPHONE,(0422) 423 3600,SLZE
25,SECTOR,CAPITAL GOODS,SLZE
26,TR AGENT,"GNSA Infotech, Nelson Chambers, 4th Flr., Aminthakarai, Chennai-29",SLZE
27,AUDITOR,JDS Associates,SLZE
28,CHM, N. Rangachary,SLZE
29,COMP SEC, S. Baskarasubramanian,SLZE
30,YEAR OF INC, 1985,SLZE
31,BSE CODE, 517059,SLZE
32,FV (Rs), 10,SLZE
33,DIV YIELD (%), 1.7,SLZE
