,0,1,name
0,Price,1887.3,IRYN
1,Mkt Cap,245613.0,IRYN
2,Vol,109.7,IRYN
3,P/E,26.9,IRYN
4,P/CF,3.4,IRYN
5,EPS (TTM),70.1,IRYN
6,% ch,-1.7,IRYN
7,No. of shares,130.14,IRYN
8,% ch week,4.4,IRYN
9,% ch 1-mth,9.9,IRYN
10,% ch 12-mth,49.1,IRYN
11,52 week H/L,"1,933.6/1,127.0",IRYN
12,52weekHigh,"1,933.6",IRYN
13,52weekLow,"1,127.0",IRYN
14,Indian Promoters,57.2%,IRYN
15,Foreign collaborators,0.0%,IRYN
16,Indian inst/Mut Fund,11.5%,IRYN
17,FIIs,15.5%,IRYN
18,ADR/GDR,2.4%,IRYN
19,Free float,13.3%,IRYN
20,Shareholders,131637,IRYN
21,Pledged promoter(s) holding,0.0%,IRYN
22,REGD OFF,"Indian Rayon Compound, Veraval - 362 266",IRYN
23,E-MAIL,abnlsecretarial@adityabirla.com,IRYN
24,TELEPHONE,(022) 6652 5585,IRYN
25,SECTOR,DIVERSIFIED,IRYN
26,TR AGENT,In-house,IRYN
27,AUDITOR,Khimji Kunverji & Co,IRYN
28,CHM, Kumar Mangalam Birla,IRYN
29,COMP SEC, Mrs. Hutokshi Wadia,IRYN
30,YEAR OF INC, 1956,IRYN
31,BSE CODE, 500303,IRYN
32,FV (Rs), 10,IRYN
33,DIV YIELD (%), 1.7,IRYN
