,0,1,name
0,Price,2066.5,BLDE
1,Mkt Cap,49038.0,BLDE
2,Vol,7.9,BLDE
3,P/E,-128.1,BLDE
4,P/CF,22.5,BLDE
5,EPS (TTM),-16.1,BLDE
6,% ch,2.9,BLDE
7,No. of shares,23.73,BLDE
8,% ch week,9.5,BLDE
9,% ch 1-mth,-7.0,BLDE
10,% ch 12-mth,-8.3,BLDE
11,52 week H/L,"3,068.0/1,860.0",BLDE
12,52weekHigh,"3,068.0",BLDE
13,52weekLow,"1,860.0",BLDE
14,Indian Promoters,0.0%,BLDE
15,Foreign collaborators,75.0%,BLDE
16,Indian inst/Mut Fund,6.1%,BLDE
17,FIIs,7.4%,BLDE
18,ADR/GDR,0.0%,BLDE
19,Free float,11.5%,BLDE
20,Shareholders,5741,BLDE
21,Pledged promoter(s) holding,0.0%,BLDE
22,REGD OFF,"Blue Dart Centre, Sahar Airport Road, Andheri (E) Mumbai-400 099",BLDE
23,E-MAIL,prabhas@bluedart.com,BLDE
24,TELEPHONE,(022) 2839 6444,BLDE
25,SECTOR,LOGISTICS,BLDE
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",BLDE
27,AUDITOR,Price Waterhouse,BLDE
28,CHM, Sharad Upasani,BLDE
29,COMP SEC, Tushar Gunderia,BLDE
30,YEAR OF INC, 1991,BLDE
31,BSE CODE, 526612,BLDE
32,FV (Rs), 10,BLDE
33,DIV YIELD (%), 0.6,BLDE
