,0,1,name
0,Price,854.6,JUBOL
1,Mkt Cap,136113.0,JUBOL
2,Vol,2.8,JUBOL
3,P/E,15.2,JUBOL
4,P/CF,14.4,JUBOL
5,EPS (TTM),56.4,JUBOL
6,% ch,0.6,JUBOL
7,No. of shares,159.28,JUBOL
8,% ch week,4.5,JUBOL
9,% ch 1-mth,13.5,JUBOL
10,% ch 12-mth,111.1,JUBOL
11,52 week H/L,909.8/230.0,JUBOL
12,52weekHigh,909.8,JUBOL
13,52weekLow,230.0,JUBOL
14,Indian Promoters,45.6%,JUBOL
15,Foreign collaborators,3.5%,JUBOL
16,Indian inst/Mut Fund,8.7%,JUBOL
17,FIIs,21.2%,JUBOL
18,ADR/GDR,0.0%,JUBOL
19,Free float,21.1%,JUBOL
20,Shareholders,23815,JUBOL
21,Pledged promoter(s) holding,15.9%,JUBOL
22,REGD OFF,"Bhartiagram, Gajraula, Dist. Jyotiba Phoolay Nagar, U.P - 244 223",JUBOL
23,E-MAIL,investors@jubl.com,JUBOL
24,TELEPHONE,(0120) 436 1000,JUBOL
25,SECTOR,PHARMACEUTICALS,JUBOL
26,TR AGENT,"Alankit Assignments, Alankit House, 2E/21, Jhandewalan Extn., Delhi-55",JUBOL
27,AUDITOR,K. N. Gutgutia & Co.,JUBOL
28,CHM, Shyam S. Bhartia,JUBOL
29,COMP SEC, Lalit Jain,JUBOL
30,YEAR OF INC, 1978,JUBOL
31,BSE CODE, 530019,JUBOL
32,FV (Rs), 1,JUBOL
33,DIV YIELD (%), 0.5,JUBOL
