,0,1,name
0,Price,4.7,ANSH
1,Mkt Cap,280.0,ANSH
2,Vol,32.0,ANSH
3,P/E,-1.1,ANSH
4,P/CF,-12.8,ANSH
5,EPS (TTM),-4.3,ANSH
6,% ch,-4.8,ANSH
7,No. of shares,59.39,ANSH
8,% ch week,15.1,ANSH
9,% ch 1-mth,24.2,ANSH
10,% ch 12-mth,12.4,ANSH
11,52 week H/L,9.2/2.6,ANSH
12,52weekHigh,9.2,ANSH
13,52weekLow,2.6,ANSH
14,Indian Promoters,57.5%,ANSH
15,Foreign collaborators,0.0%,ANSH
16,Indian inst/Mut Fund,0.0%,ANSH
17,FIIs,0.0%,ANSH
18,ADR/GDR,0.0%,ANSH
19,Free float,42.5%,ANSH
20,Shareholders,22570,ANSH
21,Pledged promoter(s) holding,59.0%,ANSH
22,REGD OFF,"15, UGF, Indra Prakash, 21, Barakhamba Road, New Delhl - 110 001",ANSH
23,E-MAIL,sect@ansals.com,ANSH
24,TELEPHONE,(011) 4357 7100,ANSH
25,SECTOR,CONSTRUCTION,ANSH
26,TR AGENT,"Link Intime India, 44, Naraina Indl. Area, Phase I, New Delhi-28",ANSH
27,AUDITOR,Khanna & Annadhanam,ANSH
28,CHM, Deepak Ansal (MD),ANSH
29,COMP SEC, S. N. Grover,ANSH
30,YEAR OF INC, 1984,ANSH
31,BSE CODE, 507828,ANSH
32,FV (Rs), 10,ANSH
33,DIV YIELD (%), -,ANSH
