,0,1,name
0,Price,82.9,MDRF
1,Mkt Cap,12337.0,MDRF
2,Vol,2.1,MDRF
3,P/E,-0.6,MDRF
4,P/CF,1.0,MDRF
5,EPS (TTM),-139.5,MDRF
6,% ch,0.4,MDRF
7,No. of shares,148.91,MDRF
8,% ch week,4.0,MDRF
9,% ch 1-mth,-5.6,MDRF
10,% ch 12-mth,-56.6,MDRF
11,52 week H/L,199.0/47.7,MDRF
12,52weekHigh,199.0,MDRF
13,52weekLow,47.7,MDRF
14,Indian Promoters,51.9%,MDRF
15,Foreign collaborators,15.4%,MDRF
16,Indian inst/Mut Fund,14.9%,MDRF
17,FIIs,1.4%,MDRF
18,ADR/GDR,0.0%,MDRF
19,Free float,16.5%,MDRF
20,Shareholders,62727,MDRF
21,Pledged promoter(s) holding,0.0%,MDRF
22,REGD OFF,"536, Anna Salai, Teynampet, Chennai - 600 018",MDRF
23,E-MAIL,shankarp@cpcl.co.in,MDRF
24,TELEPHONE,(044) 2434 9833,MDRF
25,SECTOR,ENERGY SOURCES,MDRF
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",MDRF
27,AUDITOR,S. Venkatram & Co.,MDRF
28,CHM, S. Venkataramana (MD),MDRF
29,COMP SEC, P. Shankar,MDRF
30,YEAR OF INC, 1965,MDRF
31,BSE CODE, 500110,MDRF
32,FV (Rs), 10,MDRF
33,DIV YIELD (%), 22.3,MDRF
