,0,1,name
0,Price,2086.8,VMART
1,Mkt Cap,38168.0,VMART
2,Vol,5.1,VMART
3,P/E,77.3,VMART
4,P/CF,42.8,VMART
5,EPS (TTM),27.0,VMART
6,% ch,0.9,VMART
7,No. of shares,18.29,VMART
8,% ch week,16.6,VMART
9,% ch 1-mth,15.9,VMART
10,% ch 12-mth,11.8,VMART
11,52 week H/L,"2,545.0/1,293.7",VMART
12,52weekHigh,"2,545.0",VMART
13,52weekLow,"1,293.7",VMART
14,Indian Promoters,57.6%,VMART
15,Foreign collaborators,0.0%,VMART
16,Indian inst/Mut Fund,6.8%,VMART
17,FIIs,23.1%,VMART
18,ADR/GDR,0.0%,VMART
19,Free float,12.5%,VMART
20,Shareholders,3691,VMART
21,Pledged promoter(s) holding,0.0%,VMART
22,REGD OFF,"862, Udyog vihar, phaseV, Gurgoan",VMART
23,E-MAIL,info@vmart.co.in,VMART
24,TELEPHONE,,VMART
25,SECTOR,RETAIL,VMART
26,TR AGENT,Karvy Computershare Private Limited,VMART
27,AUDITOR,Walker Chandiok & Co. LLP,VMART
28,COMP SEC, Sudhir Kumar,VMART
29,YEAR OF INC, 2002,VMART
30,BSE CODE, 534976,VMART
31,FV (Rs), 10,VMART
32,DIV YIELD (%), 0.1,VMART
