,0,1,name
0,Price,1322.2,BAAN
1,Mkt Cap,16580.0,BAAN
2,Vol,0.2,BAAN
3,P/E,17.3,BAAN
4,P/CF,11.6,BAAN
5,EPS (TTM),76.3,BAAN
6,% ch,1.1,BAAN
7,No. of shares,12.54,BAAN
8,% ch week,1.7,BAAN
9,% ch 1-mth,4.8,BAAN
10,% ch 12-mth,22.4,BAAN
11,52 week H/L,"1,600.0/636.1",BAAN
12,52weekHigh,"1,600.0",BAAN
13,52weekLow,636.1,BAAN
14,Indian Promoters,54.7%,BAAN
15,Foreign collaborators,0.0%,BAAN
16,Indian inst/Mut Fund,0.0%,BAAN
17,FIIs,0.2%,BAAN
18,ADR/GDR,0.0%,BAAN
19,Free float,45.1%,BAAN
20,Shareholders,8486,BAAN
21,Pledged promoter(s) holding,0.0%,BAAN
22,REGD OFF,"1212, Trichy Road, Coimbatore - 641 018",BAAN
23,E-MAIL,bascbe@vsnl.com,BAAN
24,TELEPHONE,(0422) 2302 277,BAAN
25,SECTOR,SUGAR,BAAN
26,TR AGENT,"Cameo Corp. Ltd, Subramanian bldg, 5th Flr, Club House Rd, Chennai-02",BAAN
27,AUDITOR,P. N. Raghavendra Rao & Co,BAAN
28,CHM, S. V. Balasbramaniam,BAAN
29,COMP SEC, C. Palaniswamy,BAAN
30,YEAR OF INC, 1983,BAAN
31,BSE CODE, 500041,BAAN
32,FV (Rs), 10,BAAN
33,DIV YIELD (%), 0.8,BAAN
