,0,1,name
0,Price,1417.1,NCHP
1,Mkt Cap,319599.0,NCHP
2,Vol,84.6,NCHP
3,P/E,17.1,NCHP
4,P/CF,19.1,NCHP
5,EPS (TTM),83.1,NCHP
6,% ch,-0.5,NCHP
7,No. of shares,225.54,NCHP
8,% ch week,-1.9,NCHP
9,% ch 1-mth,-5.0,NCHP
10,% ch 12-mth,-22.7,NCHP
11,52 week H/L,"2,001.2/608.0",NCHP
12,52weekHigh,"2,001.2",NCHP
13,52weekLow,608.0,NCHP
14,Indian Promoters,52.9%,NCHP
15,Foreign collaborators,0.0%,NCHP
16,Indian inst/Mut Fund,4.0%,NCHP
17,FIIs,26.6%,NCHP
18,ADR/GDR,0.0%,NCHP
19,Free float,16.5%,NCHP
20,Shareholders,93274,NCHP
21,Pledged promoter(s) holding,0.0%,NCHP
22,REGD OFF,"Piramal Tower, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400 013",NCHP
23,E-MAIL,complianceofficer.phl@piramal.com,NCHP
24,TELEPHONE,(022) 3046 7839,NCHP
25,SECTOR,PHARMACEUTICALS,NCHP
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",NCHP
27,AUDITOR,Price Waterhouse,NCHP
28,CHM, Ajay G. Piramal,NCHP
29,COMP SEC, Leonard D' Souza,NCHP
30,YEAR OF INC, 1947,NCHP
31,BSE CODE, 500302,NCHP
32,FV (Rs), 2,NCHP
33,DIV YIELD (%), 1.6,NCHP
