,0,1,name
0,Price,3.9,IINFO
1,Mkt Cap,3533.0,IINFO
2,Vol,1720.2,IINFO
3,P/E,5.2,IINFO
4,P/CF,4.4,IINFO
5,EPS (TTM),0.8,IINFO
6,% ch,4.8,IINFO
7,No. of shares,898.88,IINFO
8,% ch week,26.8,IINFO
9,% ch 1-mth,57.2,IINFO
10,% ch 12-mth,127.2,IINFO
11,52 week H/L,3.9/1.2,IINFO
12,52weekHigh,3.9,IINFO
13,52weekLow,1.2,IINFO
14,Indian Promoters,6.8%,IINFO
15,Foreign collaborators,0.0%,IINFO
16,Indian inst/Mut Fund,54.6%,IINFO
17,FIIs,0.0%,IINFO
18,ADR/GDR,0.0%,IINFO
19,Free float,38.6%,IINFO
20,Shareholders,162257,IINFO
21,Pledged promoter(s) holding,0.0%,IINFO
22,REGD OFF,"Tower 5, 3rd to 6th Floors, Intl. Infotech Park, Vashi, Navi Mumbai - 400 703",IINFO
23,E-MAIL,co@3i-infotech.com,IINFO
24,TELEPHONE,(022) 6792 8000,IINFO
25,SECTOR,SOFTWARE,IINFO
26,TR AGENT,In-house,IINFO
27,AUDITOR,Lodha & Co.,IINFO
28,CHM, Hoshang N. Sinor,IINFO
29,COMP SEC, Ninad Kelkar,IINFO
30,YEAR OF INC, 1994,IINFO
31,BSE CODE, 532628,IINFO
32,FV (Rs), 10,IINFO
33,DIV YIELD (%), -,IINFO
