,0,1,name
0,Price,37.7,THOM
1,Mkt Cap,13965.0,THOM
2,Vol,35.7,THOM
3,P/E,-110.4,THOM
4,P/CF,13.5,THOM
5,EPS (TTM),-0.3,THOM
6,% ch,0.0,THOM
7,No. of shares,370.91,THOM
8,% ch week,0.8,THOM
9,% ch 1-mth,26.6,THOM
10,% ch 12-mth,-72.0,THOM
11,52 week H/L,169.2/21.8,THOM
12,52weekHigh,169.2,THOM
13,52weekLow,21.8,THOM
14,Indian Promoters,0.0%,THOM
15,Foreign collaborators,75.0%,THOM
16,Indian inst/Mut Fund,0.2%,THOM
17,FIIs,12.4%,THOM
18,ADR/GDR,0.0%,THOM
19,Free float,12.4%,THOM
20,Shareholders,34019,THOM
21,Pledged promoter(s) holding,0.0%,THOM
22,REGD OFF,"Thomas Cook Building, 324, Dr. D. N. Road, Fort, Mumbai - 400 001",THOM
23,E-MAIL,sharedept@in.thomascook.com,THOM
24,TELEPHONE,(022) 6160 3333,THOM
25,SECTOR,MISCELLANEOUS,THOM
26,TR AGENT,"TSR Darashaw, H. Moosa Patrawala Ind. Est., E.Moses Rd., Mumbai-11",THOM
27,AUDITOR,Lovelock & Lewes,THOM
28,CHM, Mahendra K. Sharma,THOM
29,COMP SEC, R. R. Kenkare (Head-Legal),THOM
30,YEAR OF INC, 1978,THOM
31,BSE CODE, 500413,THOM
32,FV (Rs), 1,THOM
33,DIV YIELD (%), 1.0,THOM
