,0,1,name
0,Price,4.1,JPAS
1,Mkt Cap,10022.0,JPAS
2,Vol,168.1,JPAS
3,P/E,-1.1,JPAS
4,P/CF,-0.5,JPAS
5,EPS (TTM),-3.7,JPAS
6,% ch,0.2,JPAS
7,No. of shares,2432.46,JPAS
8,% ch week,0.5,JPAS
9,% ch 1-mth,43.1,JPAS
10,% ch 12-mth,98.1,JPAS
11,52 week H/L,4.8/1.1,JPAS
12,52weekHigh,4.8,JPAS
13,52weekLow,1.1,JPAS
14,Indian Promoters,45.1%,JPAS
15,Foreign collaborators,0.0%,JPAS
16,Indian inst/Mut Fund,7.9%,JPAS
17,FIIs,30.9%,JPAS
18,ADR/GDR,0.0%,JPAS
19,Free float,16.1%,JPAS
20,Shareholders,557885,JPAS
21,Pledged promoter(s) holding,1.2%,JPAS
22,REGD OFF,"Sector 128, Noida - 201 304",JPAS
23,E-MAIL,harish.vaid@jalindia.co.in,JPAS
24,TELEPHONE,(0120) 4609 000,JPAS
25,SECTOR,CONSTRUCTION,JPAS
26,TR AGENT,"Alankit Assignments, Alankit House, 2E/21, Jhandewalan Extn., Delhi-55",JPAS
27,AUDITOR,M. P. Singh & Assoc.,JPAS
28,CHM, Manoj Gaur,JPAS
29,COMP SEC, Harish K. Vaid,JPAS
30,YEAR OF INC, 1983,JPAS
31,BSE CODE, 532532,JPAS
32,FV (Rs), 2,JPAS
33,DIV YIELD (%), -,JPAS
