,0,1,name
0,Price,973.4,ABB
1,Mkt Cap,206263.0,ABB
2,Vol,0.0,ABB
3,P/E,73.9,ABB
4,P/CF,59.5,ABB
5,EPS (TTM),13.2,ABB
6,% ch,0.2,ABB
7,No. of shares,211.91,ABB
8,% ch week,4.8,ABB
9,% ch 1-mth,6.7,ABB
10,% ch 12-mth,-30.5,ABB
11,52 week H/L,"1,583.8/722.5",ABB
12,52weekHigh,"1,583.8",ABB
13,52weekLow,722.5,ABB
14,Indian Promoters,0.0%,ABB
15,Foreign collaborators,75.0%,ABB
16,Indian inst/Mut Fund,12.4%,ABB
17,FIIs,4.7%,ABB
18,ADR/GDR,0.0%,ABB
19,Free float,7.9%,ABB
20,Shareholders,63710,ABB
21,Pledged promoter(s) holding,0.0%,ABB
22,REGD OFF,"21st Flr., WTC, Brigade Gateway, Dr. Rajkumar Rd, Malleshwaram (W), Bangalore-01",ABB
23,E-MAIL,investor.helpdesk@in.abb.com,ABB
24,TELEPHONE,(080) 2294 9150,ABB
25,SECTOR,CAPITAL GOODS,ABB
26,TR AGENT,"Karvy Computershare, 51/2, TKN Complex, Vanvilas Rd., Bangalore-04",ABB
27,AUDITOR,S. R. Batliboi & Co.,ABB
28,CHM, Francis Duggan,ABB
29,COMP SEC, B. Gururaj,ABB
30,YEAR OF INC, 1949,ABB
31,BSE CODE, 500002,ABB
32,FV (Rs), 2,ABB
33,DIV YIELD (%), 0.5,ABB
