,0,1,name
0,Price,167.8,BRGD
1,Mkt Cap,22844.0,BRGD
2,Vol,4.2,BRGD
3,P/E,20.3,BRGD
4,P/CF,5.4,BRGD
5,EPS (TTM),8.3,BRGD
6,% ch,1.4,BRGD
7,No. of shares,136.18,BRGD
8,% ch week,10.7,BRGD
9,% ch 1-mth,19.5,BRGD
10,% ch 12-mth,-7.2,BRGD
11,52 week H/L,255.0/90.7,BRGD
12,52weekHigh,255.0,BRGD
13,52weekLow,90.7,BRGD
14,Indian Promoters,57.5%,BRGD
15,Foreign collaborators,0.0%,BRGD
16,Indian inst/Mut Fund,3.0%,BRGD
17,FIIs,4.6%,BRGD
18,ADR/GDR,0.0%,BRGD
19,Free float,34.9%,BRGD
20,Shareholders,66193,BRGD
21,Pledged promoter(s) holding,0.0%,BRGD
22,REGD OFF,"29-30 Floors, WTC, Brigade Gateway Campus, Malleswaram-Rajajinagar, Bangalore-55",BRGD
23,E-MAIL,investors@brigadegroup.com,BRGD
24,TELEPHONE,(080) 4137 9200,BRGD
25,SECTOR,CONSTRUCTION,BRGD
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",BRGD
27,AUDITOR,"Narayanan, Patil & Ramesh",BRGD
28,CHM, M. R. Jaishankar (MD),BRGD
29,COMP SEC, P. Om Prakash,BRGD
30,YEAR OF INC, 1995,BRGD
31,BSE CODE, 532929,BRGD
32,FV (Rs), 10,BRGD
33,DIV YIELD (%), 1.2,BRGD
