,0,1,name
0,Price,11.3,SUBEX
1,Mkt Cap,1925.0,SUBEX
2,Vol,317.5,SUBEX
3,P/E,-0.7,SUBEX
4,P/CF,7.4,SUBEX
5,EPS (TTM),-15.8,SUBEX
6,% ch,-1.7,SUBEX
7,No. of shares,170.69,SUBEX
8,% ch week,2.5,SUBEX
9,% ch 1-mth,34.9,SUBEX
10,% ch 12-mth,106.6,SUBEX
11,52 week H/L,12.7/2.8,SUBEX
12,52weekHigh,12.7,SUBEX
13,52weekLow,2.8,SUBEX
14,Indian Promoters,0.5%,SUBEX
15,Foreign collaborators,0.0%,SUBEX
16,Indian inst/Mut Fund,0.2%,SUBEX
17,FIIs,0.1%,SUBEX
18,ADR/GDR,0.1%,SUBEX
19,Free float,99.0%,SUBEX
20,Shareholders,64525,SUBEX
21,Pledged promoter(s) holding,100.0%,SUBEX
22,REGD OFF,"RMZ Ecoworld, Outer Ring Road, Devarabisannalli, Bangalore - 560 037",SUBEX
23,E-MAIL,investorrelations@subex.com,SUBEX
24,TELEPHONE,(080) 6659 8700,SUBEX
25,SECTOR,SOFTWARE,SUBEX
26,TR AGENT,"Canbank Computer, J. P. Royale, 1st Flr., Malleswaram, Bangalore-03",SUBEX
27,AUDITOR,Deloitte Haskins & Sells,SUBEX
28,CHM, Surjeet Singh (MD),SUBEX
29,COMP SEC, Ganesh K. V,SUBEX
30,YEAR OF INC, 1992,SUBEX
31,BSE CODE, 532348,SUBEX
32,FV (Rs), 10,SUBEX
33,DIV YIELD (%), -,SUBEX
