,0,1,name
0,Price,285.0,ALST
1,Mkt Cap,4343.0,ALST
2,Vol,0.2,ALST
3,P/E,13.6,ALST
4,P/CF,6.8,ALST
5,EPS (TTM),21.0,ALST
6,% ch,0.0,ALST
7,No. of shares,15.24,ALST
8,% ch week,5.3,ALST
9,% ch 1-mth,46.0,ALST
10,% ch 12-mth,10.9,ALST
11,52 week H/L,340.0/109.2,ALST
12,52weekHigh,340.0,ALST
13,52weekLow,109.2,ALST
14,Indian Promoters,35.3%,ALST
15,Foreign collaborators,0.0%,ALST
16,Indian inst/Mut Fund,3.3%,ALST
17,FIIs,34.1%,ALST
18,ADR/GDR,0.0%,ALST
19,Free float,27.3%,ALST
20,Shareholders,5259,ALST
21,Pledged promoter(s) holding,0.0%,ALST
22,REGD OFF,"7H, Century Plaza, 560-562, Anna Salai, Teynampet, Chennai - 600 018",ALST
23,E-MAIL,investorcontact@allsectech.com,ALST
24,TELEPHONE,(044) 4299 7070,ALST
25,SECTOR,SOFTWARE,ALST
26,TR AGENT,"Karvy Computershare, 17-24, Vittalrao Nagar, Madhapur, Hyderabad-81",ALST
27,AUDITOR,S. R. Batliboi & Assoc.,ALST
28,CHM, Bala. V. Balachandran,ALST
29,COMP SEC, A. Mohan Kumar,ALST
30,YEAR OF INC, 1998,ALST
31,BSE CODE, 532633,ALST
32,FV (Rs), 10,ALST
33,DIV YIELD (%), 1.8,ALST
