,0,1,name
0,Price,223.3,ASAHI
1,Mkt Cap,54282.0,ASAHI
2,Vol,7.0,ASAHI
3,P/E,38.4,ASAHI
4,P/CF,11.1,ASAHI
5,EPS (TTM),5.8,ASAHI
6,% ch,-5.0,ASAHI
7,No. of shares,243.09,ASAHI
8,% ch week,11.7,ASAHI
9,% ch 1-mth,29.7,ASAHI
10,% ch 12-mth,25.1,ASAHI
11,52 week H/L,277.0/118.4,ASAHI
12,52weekHigh,277.0,ASAHI
13,52weekLow,118.4,ASAHI
14,Indian Promoters,30.8%,ASAHI
15,Foreign collaborators,22.2%,ASAHI
16,Indian inst/Mut Fund,0.0%,ASAHI
17,FIIs,0.2%,ASAHI
18,ADR/GDR,0.0%,ASAHI
19,Free float,46.8%,ASAHI
20,Shareholders,53212,ASAHI
21,Pledged promoter(s) holding,10.7%,ASAHI
22,REGD OFF,"203-208, Tribhuwan Complex, Ishwar Nagar, New Delhi-110 065",ASAHI
23,E-MAIL,investorrelations@aisglass.com,ASAHI
24,TELEPHONE,(0124) 406 2212,ASAHI
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",ASAHI
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Cmpd., LBS Marg, Mumbai-78",ASAHI
27,AUDITOR,Jagdish Sapra & Co.,ASAHI
28,CHM, B. M. Labroo,ASAHI
29,COMP SEC, Gopal Ganatra (Head-Legal),ASAHI
30,YEAR OF INC, 1987,ASAHI
31,BSE CODE, 515030,ASAHI
32,FV (Rs), 1,ASAHI
33,DIV YIELD (%), 0.4,ASAHI
