,0,1,name
0,Price,6.0,ISST
1,Mkt Cap,878.0,ISST
2,Vol,56.3,ISST
3,P/E,-0.4,ISST
4,P/CF,-0.5,ISST
5,EPS (TTM),-15.8,ISST
6,% ch,4.9,ISST
7,No. of shares,146.50,ISST
8,% ch week,23.5,ISST
9,% ch 1-mth,19.8,ISST
10,% ch 12-mth,50.9,ISST
11,52 week H/L,7.3/2.0,ISST
12,52weekHigh,7.3,ISST
13,52weekLow,2.0,ISST
14,Indian Promoters,52.2%,ISST
15,Foreign collaborators,0.0%,ISST
16,Indian inst/Mut Fund,1.4%,ISST
17,FIIs,3.2%,ISST
18,ADR/GDR,0.0%,ISST
19,Free float,43.1%,ISST
20,Shareholders,128221,ISST
21,Pledged promoter(s) holding,4.6%,ISST
22,REGD OFF,"Lunkad Towers, Viman Nagar, Pune - 411 014",ISST
23,E-MAIL,secretarial@ismt.co.in,ISST
24,TELEPHONE,(020) 4143 4100,ISST
25,SECTOR,STEEL & RELATED,ISST
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr, Andheri (E), Mumbai-72",ISST
27,AUDITOR,J. K. Shah & Co.,ISST
28,CHM, S. C. Gupta,ISST
29,COMP SEC, Nilesh Jian,ISST
30,YEAR OF INC, 1977,ISST
31,BSE CODE, 532479,ISST
32,FV (Rs), 5,ISST
33,DIV YIELD (%), -,ISST
