,0,1,name
0,Price,531.6,KSBP
1,Mkt Cap,18505.0,KSBP
2,Vol,2.2,KSBP
3,P/E,20.0,KSBP
4,P/CF,17.3,KSBP
5,EPS (TTM),26.6,KSBP
6,% ch,-1.1,KSBP
7,No. of shares,34.81,KSBP
8,% ch week,1.3,KSBP
9,% ch 1-mth,2.3,KSBP
10,% ch 12-mth,-10.9,KSBP
11,52 week H/L,764.5/386.4,KSBP
12,52weekHigh,764.5,KSBP
13,52weekLow,386.4,KSBP
14,Indian Promoters,25.9%,KSBP
15,Foreign collaborators,40.5%,KSBP
16,Indian inst/Mut Fund,14.5%,KSBP
17,FIIs,2.6%,KSBP
18,ADR/GDR,0.0%,KSBP
19,Free float,16.5%,KSBP
20,Shareholders,10539,KSBP
21,Pledged promoter(s) holding,0.0%,KSBP
22,REGD OFF,"126, Maker Chambers III, Nariman Point, Mumbai - 400 021",KSBP
23,E-MAIL,narasimhan.raghu@ksb.com,KSBP
24,TELEPHONE,(022) 6658 8787,KSBP
25,SECTOR,CAPITAL GOODS,KSBP
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Cmpd., LBS Marg, Mumbai-78",KSBP
27,AUDITOR,Deloitte Haskins & Sells,KSBP
28,CHM, G. Swarup,KSBP
29,COMP SEC, R. Narasimhan,KSBP
30,YEAR OF INC, 1960,KSBP
31,BSE CODE, 500249,KSBP
32,FV (Rs), 10,KSBP
33,DIV YIELD (%), 1.1,KSBP
