,0,1,name
0,Price,82.1,ASHG
1,Mkt Cap,8398.0,ASHG
2,Vol,3.4,ASHG
3,P/E,-27.8,ASHG
4,P/CF,38.3,ASHG
5,EPS (TTM),-3.0,ASHG
6,% ch,0.9,ASHG
7,No. of shares,102.35,ASHG
8,% ch week,2.1,ASHG
9,% ch 1-mth,32.9,ASHG
10,% ch 12-mth,-25.7,ASHG
11,52 week H/L,125.0/39.0,ASHG
12,52weekHigh,125.0,ASHG
13,52weekLow,39.0,ASHG
14,Indian Promoters,67.1%,ASHG
15,Foreign collaborators,0.0%,ASHG
16,Indian inst/Mut Fund,0.0%,ASHG
17,FIIs,2.5%,ASHG
18,ADR/GDR,0.0%,ASHG
19,Free float,30.3%,ASHG
20,Shareholders,9292,ASHG
21,Pledged promoter(s) holding,0.0%,ASHG
22,REGD OFF,"5F Everest, 46/C, Chowringhee Road, Kolkata - 700 071",ASHG
23,E-MAIL,bhagwan@ashianahousing.com,ASHG
24,TELEPHONE,(011) 4265 4265,ASHG
25,SECTOR,CONSTRUCTION,ASHG
26,TR AGENT,"Beetal House, 3rd Floor, 99 Madangir, Harsukhdas Mandir, New Delhi-62",ASHG
27,AUDITOR,B. Chhawchharia & Co.,ASHG
28,CHM, Vishal Gupta (MD),ASHG
29,COMP SEC, Bhagwan Kumar,ASHG
30,YEAR OF INC,,ASHG
31,BSE CODE, 523716,ASHG
32,FV (Rs), 2,ASHG
33,DIV YIELD (%), 0.3,ASHG
