,0,1,name
0,Price,802.8,HEGL
1,Mkt Cap,35578.0,HEGL
2,Vol,1.2,HEGL
3,P/E,66.7,HEGL
4,P/CF,1.1,HEGL
5,EPS (TTM),12.0,HEGL
6,% ch,0.4,HEGL
7,No. of shares,44.32,HEGL
8,% ch week,3.1,HEGL
9,% ch 1-mth,0.1,HEGL
10,% ch 12-mth,-13.2,HEGL
11,52 week H/L,"1,473.0/413.2",HEGL
12,52weekHigh,"1,473.0",HEGL
13,52weekLow,413.2,HEGL
14,Indian Promoters,29.2%,HEGL
15,Foreign collaborators,29.6%,HEGL
16,Indian inst/Mut Fund,10.7%,HEGL
17,FIIs,1.0%,HEGL
18,ADR/GDR,0.0%,HEGL
19,Free float,29.6%,HEGL
20,Shareholders,31421,HEGL
21,Pledged promoter(s) holding,0.0%,HEGL
22,REGD OFF,"Mandideep (Near Bhopal), Distt. Raisen, Madhya Pradesh - 462 046",HEGL
23,E-MAIL,investor.complaints@hegltd.com,HEGL
24,TELEPHONE,(0120) 439 0300,HEGL
25,SECTOR,DIVERSIFIED,HEGL
26,TR AGENT,"MCS, F-65, First Floor, Okhla Industrial Area, Phase-l, New Delhi-20",HEGL
27,AUDITOR,S. S. Kothari Mehta & Co.,HEGL
28,CHM, Ravi Jhunjhunwala (MD),HEGL
29,COMP SEC, Ashish Sabharwal,HEGL
30,YEAR OF INC, 1972,HEGL
31,BSE CODE, 509631,HEGL
32,FV (Rs), 10,HEGL
33,DIV YIELD (%), 8.7,HEGL
